bottom_left_y,bottom_left_x,bottom_right_y,bottom_right_x,top_left_y,top_left_x,top_right_y,top_right_x,starbucks,seven11,gs25,olive0,mcdonalds,cu,total,total_x,total_y
37.4805367,127.003882,37.4805367,127.0083786,37.4880081,127.003882,37.4880081,127.0083786,0,0,0,0,0,0,,127.003882,37.4805367
37.4880081,127.003882,37.4880081,127.0083786,37.4954795,127.003882,37.4954795,127.0083786,0,1,1,0,0,1,0.3,127.003882,37.4880081
37.4954795,127.003882,37.4954795,127.0083786,37.5029509,127.003882,37.5029509,127.0083786,0,0,0,0,0,0,,127.003882,37.4954795
37.5029509,127.003882,37.5029509,127.0083786,37.5104223,127.003882,37.5104223,127.0083786,3,0,0,2,0,0,0.5,127.003882,37.5029509
37.5104223,127.003882,37.5104223,127.0083786,37.5178937,127.003882,37.5178937,127.0083786,0,0,0,0,0,0,,127.003882,37.5104223
37.5178937,127.003882,37.5178937,127.0083786,37.5253651,127.003882,37.5253651,127.0083786,1,0,0,0,0,0,0.1,127.003882,37.5178937
37.5253651,127.003882,37.5253651,127.0083786,37.5328365,127.003882,37.5328365,127.0083786,0,0,0,0,0,0,,127.003882,37.5253651
37.5328365,127.003882,37.5328365,127.0083786,37.5403079,127.003882,37.5403079,127.0083786,1,1,1,2,0,1,0.6,127.003882,37.5328365
37.5403079,127.003882,37.5403079,127.0083786,37.5477793,127.003882,37.5477793,127.0083786,0,0,0,0,0,0,,127.003882,37.5403079
37.5477793,127.003882,37.5477793,127.0083786,37.5552507,127.003882,37.5552507,127.0083786,0,0,1,0,0,1,0.2,127.003882,37.5477793
37.5552507,127.003882,37.5552507,127.0083786,37.5627221,127.003882,37.5627221,127.0083786,1,0,0,0,0,1,0.2,127.003882,37.5552507
37.5627221,127.003882,37.5627221,127.0083786,37.5701935,127.003882,37.5701935,127.0083786,2,1,0,1,0,0,0.4,127.003882,37.5627221
37.5701935,127.003882,37.5701935,127.0083786,37.5776649,127.003882,37.5776649,127.0083786,0,1,1,0,0,0,0.2,127.003882,37.5701935
37.5776649,127.003882,37.5776649,127.0083786,37.5851363,127.003882,37.5851363,127.0083786,1,0,0,0,0,0,0.1,127.003882,37.5776649
37.5851363,127.003882,37.5851363,127.0083786,37.5926077,127.003882,37.5926077,127.0083786,1,1,1,1,1,1,0.6,127.003882,37.5851363
37.5926077,127.003882,37.5926077,127.0083786,37.6000791,127.003882,37.6000791,127.0083786,0,0,0,0,0,0,,127.003882,37.5926077
37.6000791,127.003882,37.6000791,127.0083786,37.6075505,127.003882,37.6075505,127.0083786,0,0,0,0,0,0,,127.003882,37.6000791
37.6075505,127.003882,37.6075505,127.0083786,37.6150219,127.003882,37.6150219,127.0083786,0,1,0,0,0,1,0.2,127.003882,37.6075505
37.6150219,127.003882,37.6150219,127.0083786,37.6224933,127.003882,37.6224933,127.0083786,0,0,0,0,0,1,0.1,127.003882,37.6150219
37.6224933,127.003882,37.6224933,127.0083786,37.6299647,127.003882,37.6299647,127.0083786,0,0,0,0,0,0,,127.003882,37.6224933
37.6299647,127.003882,37.6299647,127.0083786,37.6374361,127.003882,37.6374361,127.0083786,0,0,0,0,0,0,,127.003882,37.6299647
37.6374361,127.003882,37.6374361,127.0083786,37.6449075,127.003882,37.6449075,127.0083786,0,0,0,0,0,0,,127.003882,37.6374361
37.6449075,127.003882,37.6449075,127.0083786,37.6523789,127.003882,37.6523789,127.0083786,0,0,0,0,0,0,,127.003882,37.6449075
37.6523789,127.003882,37.6523789,127.0083786,37.6598503,127.003882,37.6598503,127.0083786,0,0,0,0,0,0,,127.003882,37.6523789
37.6598503,127.003882,37.6598503,127.0083786,37.6673217,127.003882,37.6673217,127.0083786,0,0,0,0,0,0,,127.003882,37.6598503
37.6673217,127.003882,37.6673217,127.0083786,37.6747931,127.003882,37.6747931,127.0083786,0,0,0,0,0,0,,127.003882,37.6673217
37.6747931,127.003882,37.6747931,127.0083786,37.6822645,127.003882,37.6822645,127.0083786,0,0,0,0,0,0,,127.003882,37.6747931
37.6822645,127.003882,37.6822645,127.0083786,37.6897359,127.003882,37.6897359,127.0083786,0,0,0,0,0,0,,127.003882,37.6822645
37.4655939,127.0083786,37.4655939,127.0128752,37.4730653,127.0083786,37.4730653,127.0128752,0,0,0,0,0,0,,127.0083786,37.4655939
37.4730653,127.0083786,37.4730653,127.0128752,37.4805367,127.0083786,37.4805367,127.0128752,0,0,0,0,0,0,,127.0083786,37.4730653
37.4805367,127.0083786,37.4805367,127.0128752,37.4880081,127.0083786,37.4880081,127.0128752,1,2,1,0,1,1,0.6,127.0083786,37.4805367
37.4880081,127.0083786,37.4880081,127.0128752,37.4954795,127.0083786,37.4954795,127.0128752,3,4,1,1,0,3,1.2,127.0083786,37.4880081
37.4954795,127.0083786,37.4954795,127.0128752,37.5029509,127.0083786,37.5029509,127.0128752,0,0,2,0,0,0,0.2,127.0083786,37.4954795
37.5029509,127.0083786,37.5029509,127.0128752,37.5104223,127.0083786,37.5104223,127.0128752,1,0,1,1,0,0,0.3,127.0083786,37.5029509
37.5104223,127.0083786,37.5104223,127.0128752,37.5178937,127.0083786,37.5178937,127.0128752,0,0,0,0,0,0,,127.0083786,37.5104223
37.5178937,127.0083786,37.5178937,127.0128752,37.5253651,127.0083786,37.5253651,127.0128752,0,0,0,0,0,0,,127.0083786,37.5178937
37.5253651,127.0083786,37.5253651,127.0128752,37.5328365,127.0083786,37.5328365,127.0128752,0,0,0,0,0,0,,127.0083786,37.5253651
37.5328365,127.0083786,37.5328365,127.0128752,37.5403079,127.0083786,37.5403079,127.0128752,1,1,1,0,0,0,0.3,127.0083786,37.5328365
37.5403079,127.0083786,37.5403079,127.0128752,37.5477793,127.0083786,37.5477793,127.0128752,0,0,0,0,0,0,,127.0083786,37.5403079
37.5477793,127.0083786,37.5477793,127.0128752,37.5552507,127.0083786,37.5552507,127.0128752,0,0,1,1,0,1,0.3,127.0083786,37.5477793
37.5552507,127.0083786,37.5552507,127.0128752,37.5627221,127.0083786,37.5627221,127.0128752,1,0,0,0,0,0,0.1,127.0083786,37.5552507
37.5627221,127.0083786,37.5627221,127.0128752,37.5701935,127.0083786,37.5701935,127.0128752,1,0,1,1,0,0,0.3,127.0083786,37.5627221
37.5701935,127.0083786,37.5701935,127.0128752,37.5776649,127.0083786,37.5776649,127.0128752,0,1,0,0,0,0,0.1,127.0083786,37.5701935
37.5776649,127.0083786,37.5776649,127.0128752,37.5851363,127.0083786,37.5851363,127.0128752,0,0,0,0,0,1,0.1,127.0083786,37.5776649
37.5851363,127.0083786,37.5851363,127.0128752,37.5926077,127.0083786,37.5926077,127.0128752,0,0,1,0,0,0,0.1,127.0083786,37.5851363
37.5926077,127.0083786,37.5926077,127.0128752,37.6000791,127.0083786,37.6000791,127.0128752,0,0,0,0,0,0,,127.0083786,37.5926077
37.6000791,127.0083786,37.6000791,127.0128752,37.6075505,127.0083786,37.6075505,127.0128752,0,0,0,0,0,0,,127.0083786,37.6000791
37.6075505,127.0083786,37.6075505,127.0128752,37.6150219,127.0083786,37.6150219,127.0128752,0,0,0,1,0,0,0.1,127.0083786,37.6075505
37.6150219,127.0083786,37.6150219,127.0128752,37.6224933,127.0083786,37.6224933,127.0128752,0,0,1,0,0,0,0.1,127.0083786,37.6150219
37.6224933,127.0083786,37.6224933,127.0128752,37.6299647,127.0083786,37.6299647,127.0128752,0,0,0,0,0,0,,127.0083786,37.6224933
37.6299647,127.0083786,37.6299647,127.0128752,37.6374361,127.0083786,37.6374361,127.0128752,0,0,0,0,0,0,,127.0083786,37.6299647
37.6374361,127.0083786,37.6374361,127.0128752,37.6449075,127.0083786,37.6449075,127.0128752,0,0,0,0,0,1,0.1,127.0083786,37.6374361
37.6449075,127.0083786,37.6449075,127.0128752,37.6523789,127.0083786,37.6523789,127.0128752,0,0,0,0,0,0,,127.0083786,37.6449075
37.6523789,127.0083786,37.6523789,127.0128752,37.6598503,127.0083786,37.6598503,127.0128752,0,0,0,0,0,0,,127.0083786,37.6523789
37.6598503,127.0083786,37.6598503,127.0128752,37.6673217,127.0083786,37.6673217,127.0128752,0,1,0,0,0,0,0.1,127.0083786,37.6598503
37.6673217,127.0083786,37.6673217,127.0128752,37.6747931,127.0083786,37.6747931,127.0128752,0,0,0,0,0,0,,127.0083786,37.6673217
37.6747931,127.0083786,37.6747931,127.0128752,37.6822645,127.0083786,37.6822645,127.0128752,0,0,0,0,0,0,,127.0083786,37.6747931
37.6822645,127.0083786,37.6822645,127.0128752,37.6897359,127.0083786,37.6897359,127.0128752,0,0,0,0,0,0,,127.0083786,37.6822645
37.6897359,127.0083786,37.6897359,127.0128752,37.6972073,127.0083786,37.6972073,127.0128752,0,0,0,0,0,0,,127.0083786,37.6897359
37.4581225,127.0128752,37.4581225,127.01737179999999,37.4655939,127.0128752,37.4655939,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.4581225
37.4655939,127.0128752,37.4655939,127.01737179999999,37.4730653,127.0128752,37.4730653,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.4655939
37.4730653,127.0128752,37.4730653,127.01737179999999,37.4805367,127.0128752,37.4805367,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.4730653
37.4805367,127.0128752,37.4805367,127.01737179999999,37.4880081,127.0128752,37.4880081,127.01737179999999,4,1,1,1,0,3,1.0,127.0128752,37.4805367
37.4880081,127.0128752,37.4880081,127.01737179999999,37.4954795,127.0128752,37.4954795,127.01737179999999,1,4,1,2,1,2,1.1,127.0128752,37.4880081
37.4954795,127.0128752,37.4954795,127.01737179999999,37.5029509,127.0128752,37.5029509,127.01737179999999,1,0,0,0,0,1,0.2,127.0128752,37.4954795
37.5029509,127.0128752,37.5029509,127.01737179999999,37.5104223,127.0128752,37.5104223,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.5029509
37.5104223,127.0128752,37.5104223,127.01737179999999,37.5178937,127.0128752,37.5178937,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.5104223
37.5178937,127.0128752,37.5178937,127.01737179999999,37.5253651,127.0128752,37.5253651,127.01737179999999,0,1,0,0,0,0,0.1,127.0128752,37.5178937
37.5253651,127.0128752,37.5253651,127.01737179999999,37.5328365,127.0128752,37.5328365,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.5253651
37.5328365,127.0128752,37.5328365,127.01737179999999,37.5403079,127.0128752,37.5403079,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.5328365
37.5403079,127.0128752,37.5403079,127.01737179999999,37.5477793,127.0128752,37.5477793,127.01737179999999,0,1,0,0,0,1,0.2,127.0128752,37.5403079
37.5477793,127.0128752,37.5477793,127.01737179999999,37.5552507,127.0128752,37.5552507,127.01737179999999,1,0,0,0,0,0,0.1,127.0128752,37.5477793
37.5552507,127.0128752,37.5552507,127.01737179999999,37.5627221,127.0128752,37.5627221,127.01737179999999,0,0,0,1,0,0,0.1,127.0128752,37.5552507
37.5627221,127.0128752,37.5627221,127.01737179999999,37.5701935,127.0128752,37.5701935,127.01737179999999,2,1,0,1,0,1,0.5,127.0128752,37.5627221
37.5701935,127.0128752,37.5701935,127.01737179999999,37.5776649,127.0128752,37.5776649,127.01737179999999,0,0,1,1,1,0,0.3,127.0128752,37.5701935
37.5776649,127.0128752,37.5776649,127.01737179999999,37.5851363,127.0128752,37.5851363,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.5776649
37.5851363,127.0128752,37.5851363,127.01737179999999,37.5926077,127.0128752,37.5926077,127.01737179999999,0,1,2,0,0,0,0.3,127.0128752,37.5851363
37.5926077,127.0128752,37.5926077,127.01737179999999,37.6000791,127.0128752,37.6000791,127.01737179999999,0,0,1,1,0,0,0.2,127.0128752,37.5926077
37.6000791,127.0128752,37.6000791,127.01737179999999,37.6075505,127.0128752,37.6075505,127.01737179999999,0,0,0,0,0,1,0.1,127.0128752,37.6000791
37.6075505,127.0128752,37.6075505,127.01737179999999,37.6150219,127.0128752,37.6150219,127.01737179999999,0,1,0,0,0,0,0.1,127.0128752,37.6075505
37.6150219,127.0128752,37.6150219,127.01737179999999,37.6224933,127.0128752,37.6224933,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6150219
37.6224933,127.0128752,37.6224933,127.01737179999999,37.6299647,127.0128752,37.6299647,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6224933
37.6299647,127.0128752,37.6299647,127.01737179999999,37.6374361,127.0128752,37.6374361,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6299647
37.6374361,127.0128752,37.6374361,127.01737179999999,37.6449075,127.0128752,37.6449075,127.01737179999999,0,1,0,0,0,2,0.3,127.0128752,37.6374361
37.6449075,127.0128752,37.6449075,127.01737179999999,37.6523789,127.0128752,37.6523789,127.01737179999999,0,0,0,1,0,2,0.3,127.0128752,37.6449075
37.6523789,127.0128752,37.6523789,127.01737179999999,37.6598503,127.0128752,37.6598503,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6523789
37.6598503,127.0128752,37.6598503,127.01737179999999,37.6673217,127.0128752,37.6673217,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6598503
37.6673217,127.0128752,37.6673217,127.01737179999999,37.6747931,127.0128752,37.6747931,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6673217
37.6747931,127.0128752,37.6747931,127.01737179999999,37.6822645,127.0128752,37.6822645,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6747931
37.6822645,127.0128752,37.6822645,127.01737179999999,37.6897359,127.0128752,37.6897359,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6822645
37.6897359,127.0128752,37.6897359,127.01737179999999,37.6972073,127.0128752,37.6972073,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6897359
37.6972073,127.0128752,37.6972073,127.01737179999999,37.7046787,127.0128752,37.7046787,127.01737179999999,0,0,0,0,0,0,,127.0128752,37.6972073
37.4581225,127.0173718,37.4581225,127.02186840000002,37.4655939,127.0173718,37.4655939,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.4581225
37.4655939,127.0173718,37.4655939,127.02186840000002,37.4730653,127.0173718,37.4730653,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.4655939
37.4730653,127.0173718,37.4730653,127.02186840000002,37.4805367,127.0173718,37.4805367,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.4730653
37.4805367,127.0173718,37.4805367,127.02186840000002,37.4880081,127.0173718,37.4880081,127.02186840000002,1,1,1,0,0,0,0.3,127.0173718,37.4805367
37.4880081,127.0173718,37.4880081,127.02186840000002,37.4954795,127.0173718,37.4954795,127.02186840000002,0,0,1,1,0,1,0.3,127.0173718,37.4880081
37.4954795,127.0173718,37.4954795,127.02186840000002,37.5029509,127.0173718,37.5029509,127.02186840000002,0,0,0,0,0,1,0.1,127.0173718,37.4954795
37.5029509,127.0173718,37.5029509,127.02186840000002,37.5104223,127.0173718,37.5104223,127.02186840000002,0,1,1,0,1,1,0.4,127.0173718,37.5029509
37.5104223,127.0173718,37.5104223,127.02186840000002,37.5178937,127.0173718,37.5178937,127.02186840000002,4,2,2,1,0,3,1.2,127.0173718,37.5104223
37.5178937,127.0173718,37.5178937,127.02186840000002,37.5253651,127.0173718,37.5253651,127.02186840000002,1,0,2,0,0,2,0.5,127.0173718,37.5178937
37.5253651,127.0173718,37.5253651,127.02186840000002,37.5328365,127.0173718,37.5328365,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.5253651
37.5328365,127.0173718,37.5328365,127.02186840000002,37.5403079,127.0173718,37.5403079,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.5328365
37.5403079,127.0173718,37.5403079,127.02186840000002,37.5477793,127.0173718,37.5477793,127.02186840000002,0,0,0,0,0,1,0.1,127.0173718,37.5403079
37.5477793,127.0173718,37.5477793,127.02186840000002,37.5552507,127.0173718,37.5552507,127.02186840000002,0,0,0,0,0,1,0.1,127.0173718,37.5477793
37.5552507,127.0173718,37.5552507,127.02186840000002,37.5627221,127.0173718,37.5627221,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.5552507
37.5627221,127.0173718,37.5627221,127.02186840000002,37.5701935,127.0173718,37.5701935,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.5627221
37.5701935,127.0173718,37.5701935,127.02186840000002,37.5776649,127.0173718,37.5776649,127.02186840000002,1,2,0,0,0,0,0.3,127.0173718,37.5701935
37.5776649,127.0173718,37.5776649,127.02186840000002,37.5851363,127.0173718,37.5851363,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.5776649
37.5851363,127.0173718,37.5851363,127.02186840000002,37.5926077,127.0173718,37.5926077,127.02186840000002,1,1,0,1,0,0,0.3,127.0173718,37.5851363
37.5926077,127.0173718,37.5926077,127.02186840000002,37.6000791,127.0173718,37.6000791,127.02186840000002,1,0,1,1,0,1,0.4,127.0173718,37.5926077
37.6000791,127.0173718,37.6000791,127.02186840000002,37.6075505,127.0173718,37.6075505,127.02186840000002,0,1,0,0,0,0,0.1,127.0173718,37.6000791
37.6075505,127.0173718,37.6075505,127.02186840000002,37.6150219,127.0173718,37.6150219,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6075505
37.6150219,127.0173718,37.6150219,127.02186840000002,37.6224933,127.0173718,37.6224933,127.02186840000002,1,0,1,0,1,2,0.5,127.0173718,37.6150219
37.6224933,127.0173718,37.6224933,127.02186840000002,37.6299647,127.0173718,37.6299647,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6224933
37.6299647,127.0173718,37.6299647,127.02186840000002,37.6374361,127.0173718,37.6374361,127.02186840000002,0,1,1,0,0,3,0.5,127.0173718,37.6299647
37.6374361,127.0173718,37.6374361,127.02186840000002,37.6449075,127.0173718,37.6449075,127.02186840000002,0,0,1,0,0,1,0.2,127.0173718,37.6374361
37.6449075,127.0173718,37.6449075,127.02186840000002,37.6523789,127.0173718,37.6523789,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6449075
37.6523789,127.0173718,37.6523789,127.02186840000002,37.6598503,127.0173718,37.6598503,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6523789
37.6598503,127.0173718,37.6598503,127.02186840000002,37.6673217,127.0173718,37.6673217,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6598503
37.6673217,127.0173718,37.6673217,127.02186840000002,37.6747931,127.0173718,37.6747931,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6673217
37.6747931,127.0173718,37.6747931,127.02186840000002,37.6822645,127.0173718,37.6822645,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6747931
37.6822645,127.0173718,37.6822645,127.02186840000002,37.6897359,127.0173718,37.6897359,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6822645
37.6897359,127.0173718,37.6897359,127.02186840000002,37.6972073,127.0173718,37.6972073,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6897359
37.6972073,127.0173718,37.6972073,127.02186840000002,37.7046787,127.0173718,37.7046787,127.02186840000002,0,0,0,0,0,0,,127.0173718,37.6972073
37.4581225,127.02186840000002,37.4581225,127.02636499999998,37.4655939,127.02186840000002,37.4655939,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.4581225
37.4655939,127.02186840000002,37.4655939,127.02636499999998,37.4730653,127.02186840000002,37.4730653,127.02636499999998,0,1,0,0,0,0,0.1,127.02186840000002,37.4655939
37.4730653,127.02186840000002,37.4730653,127.02636499999998,37.4805367,127.02186840000002,37.4805367,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.4730653
37.4805367,127.02186840000002,37.4805367,127.02636499999998,37.4880081,127.02186840000002,37.4880081,127.02636499999998,0,0,1,0,0,0,0.1,127.02186840000002,37.4805367
37.4880081,127.02186840000002,37.4880081,127.02636499999998,37.4954795,127.02186840000002,37.4954795,127.02636499999998,0,0,1,0,0,0,0.1,127.02186840000002,37.4880081
37.4954795,127.02186840000002,37.4954795,127.02636499999998,37.5029509,127.02186840000002,37.5029509,127.02636499999998,2,2,1,1,0,4,1.0,127.02186840000002,37.4954795
37.5029509,127.02186840000002,37.5029509,127.02636499999998,37.5104223,127.02186840000002,37.5104223,127.02636499999998,4,1,4,3,0,7,1.9,127.02186840000002,37.5029509
37.5104223,127.02186840000002,37.5104223,127.02636499999998,37.5178937,127.02186840000002,37.5178937,127.02636499999998,1,4,2,0,1,1,0.9,127.02186840000002,37.5104223
37.5178937,127.02186840000002,37.5178937,127.02636499999998,37.5253651,127.02186840000002,37.5253651,127.02636499999998,1,3,2,1,0,1,0.8,127.02186840000002,37.5178937
37.5253651,127.02186840000002,37.5253651,127.02636499999998,37.5328365,127.02186840000002,37.5328365,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.5253651
37.5328365,127.02186840000002,37.5328365,127.02636499999998,37.5403079,127.02186840000002,37.5403079,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.5328365
37.5403079,127.02186840000002,37.5403079,127.02636499999998,37.5477793,127.02186840000002,37.5477793,127.02636499999998,0,0,0,1,0,0,0.1,127.02186840000002,37.5403079
37.5477793,127.02186840000002,37.5477793,127.02636499999998,37.5552507,127.02186840000002,37.5552507,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.5477793
37.5552507,127.02186840000002,37.5552507,127.02636499999998,37.5627221,127.02186840000002,37.5627221,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.5552507
37.5627221,127.02186840000002,37.5627221,127.02636499999998,37.5701935,127.02186840000002,37.5701935,127.02636499999998,1,0,0,1,0,0,0.2,127.02186840000002,37.5627221
37.5701935,127.02186840000002,37.5701935,127.02636499999998,37.5776649,127.02186840000002,37.5776649,127.02636499999998,1,3,0,1,0,1,0.6,127.02186840000002,37.5701935
37.5776649,127.02186840000002,37.5776649,127.02636499999998,37.5851363,127.02186840000002,37.5851363,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.5776649
37.5851363,127.02186840000002,37.5851363,127.02636499999998,37.5926077,127.02186840000002,37.5926077,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.5851363
37.5926077,127.02186840000002,37.5926077,127.02636499999998,37.6000791,127.02186840000002,37.6000791,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.5926077
37.6000791,127.02186840000002,37.6000791,127.02636499999998,37.6075505,127.02186840000002,37.6075505,127.02636499999998,1,0,1,2,0,1,0.5,127.02186840000002,37.6000791
37.6075505,127.02186840000002,37.6075505,127.02636499999998,37.6150219,127.02186840000002,37.6150219,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.6075505
37.6150219,127.02186840000002,37.6150219,127.02636499999998,37.6224933,127.02186840000002,37.6224933,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.6150219
37.6224933,127.02186840000002,37.6224933,127.02636499999998,37.6299647,127.02186840000002,37.6299647,127.02636499999998,0,1,0,0,1,1,0.3,127.02186840000002,37.6224933
37.6299647,127.02186840000002,37.6299647,127.02636499999998,37.6374361,127.02186840000002,37.6374361,127.02636499999998,0,4,0,1,0,0,0.5,127.02186840000002,37.6299647
37.6374361,127.02186840000002,37.6374361,127.02636499999998,37.6449075,127.02186840000002,37.6449075,127.02636499999998,1,3,1,2,1,3,1.1,127.02186840000002,37.6374361
37.6449075,127.02186840000002,37.6449075,127.02636499999998,37.6523789,127.02186840000002,37.6523789,127.02636499999998,0,0,0,0,0,1,0.1,127.02186840000002,37.6449075
37.6523789,127.02186840000002,37.6523789,127.02636499999998,37.6598503,127.02186840000002,37.6598503,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.6523789
37.6598503,127.02186840000002,37.6598503,127.02636499999998,37.6673217,127.02186840000002,37.6673217,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.6598503
37.6673217,127.02186840000002,37.6673217,127.02636499999998,37.6747931,127.02186840000002,37.6747931,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.6673217
37.6747931,127.02186840000002,37.6747931,127.02636499999998,37.6822645,127.02186840000002,37.6822645,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.6747931
37.6822645,127.02186840000002,37.6822645,127.02636499999998,37.6897359,127.02186840000002,37.6897359,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.6822645
37.6897359,127.02186840000002,37.6897359,127.02636499999998,37.6972073,127.02186840000002,37.6972073,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.6897359
37.6972073,127.02186840000002,37.6972073,127.02636499999998,37.7046787,127.02186840000002,37.7046787,127.02636499999998,0,0,0,0,0,0,,127.02186840000002,37.6972073
37.4655939,127.02636499999998,37.4655939,127.0308616,37.4730653,127.02636499999998,37.4730653,127.0308616,0,0,0,0,0,0,,127.02636499999998,37.4655939
37.4730653,127.02636499999998,37.4730653,127.0308616,37.4805367,127.02636499999998,37.4805367,127.0308616,0,0,0,0,0,0,,127.02636499999998,37.4730653
37.4805367,127.02636499999998,37.4805367,127.0308616,37.4880081,127.02636499999998,37.4880081,127.0308616,1,0,1,0,0,0,0.2,127.02636499999998,37.4805367
37.4880081,127.02636499999998,37.4880081,127.0308616,37.4954795,127.02636499999998,37.4954795,127.0308616,2,2,2,1,1,4,1.2,127.02636499999998,37.4880081
37.4954795,127.02636499999998,37.4954795,127.0308616,37.5029509,127.02636499999998,37.5029509,127.0308616,5,2,5,5,1,5,2.3,127.02636499999998,37.4954795
37.5029509,127.02636499999998,37.5029509,127.0308616,37.5104223,127.02636499999998,37.5104223,127.0308616,0,3,3,0,0,2,0.8,127.02636499999998,37.5029509
37.5104223,127.02636499999998,37.5104223,127.0308616,37.5178937,127.02636499999998,37.5178937,127.0308616,1,1,2,1,1,2,0.8,127.02636499999998,37.5104223
37.5178937,127.02636499999998,37.5178937,127.0308616,37.5253651,127.02636499999998,37.5253651,127.0308616,3,1,1,1,1,0,0.7,127.02636499999998,37.5178937
37.5253651,127.02636499999998,37.5253651,127.0308616,37.5328365,127.02636499999998,37.5328365,127.0308616,2,0,2,2,0,1,0.7,127.02636499999998,37.5253651
37.5328365,127.02636499999998,37.5328365,127.0308616,37.5403079,127.02636499999998,37.5403079,127.0308616,0,0,0,0,0,0,,127.02636499999998,37.5328365
37.5403079,127.02636499999998,37.5403079,127.0308616,37.5477793,127.02636499999998,37.5477793,127.0308616,0,0,0,0,0,0,,127.02636499999998,37.5403079
37.5477793,127.02636499999998,37.5477793,127.0308616,37.5552507,127.02636499999998,37.5552507,127.0308616,0,0,0,0,0,0,,127.02636499999998,37.5477793
37.5552507,127.02636499999998,37.5552507,127.0308616,37.5627221,127.02636499999998,37.5627221,127.0308616,0,0,0,1,0,1,0.2,127.02636499999998,37.5552507
37.5627221,127.02636499999998,37.5627221,127.0308616,37.5701935,127.02636499999998,37.5701935,127.0308616,1,0,0,1,0,1,0.3,127.02636499999998,37.5627221
37.5701935,127.02636499999998,37.5701935,127.0308616,37.5776649,127.02636499999998,37.5776649,127.0308616,0,0,0,0,0,0,,127.02636499999998,37.5701935
37.5776649,127.02636499999998,37.5776649,127.0308616,37.5851363,127.02636499999998,37.5851363,127.0308616,1,1,0,0,1,2,0.5,127.02636499999998,37.5776649
37.5851363,127.02636499999998,37.5851363,127.0308616,37.5926077,127.02636499999998,37.5926077,127.0308616,1,1,0,1,0,0,0.3,127.02636499999998,37.5851363
37.5926077,127.02636499999998,37.5926077,127.0308616,37.6000791,127.02636499999998,37.6000791,127.0308616,0,0,0,0,0,0,,127.02636499999998,37.5926077
37.6000791,127.02636499999998,37.6000791,127.0308616,37.6075505,127.02636499999998,37.6075505,127.0308616,0,0,0,0,0,0,,127.02636499999998,37.6000791
37.6075505,127.02636499999998,37.6075505,127.0308616,37.6150219,127.02636499999998,37.6150219,127.0308616,3,0,0,1,0,1,0.5,127.02636499999998,37.6075505
