지점명,지점주소,y,x
스타벅스 성신여대정문,서울 성북구 보문로34길 62,37.5908419743847,127.01885953079
스타벅스 서울고속터미널점,서울 서초구 신반포로 194,37.5064357442307,127.006834366246
스타벅스 청담점,서울 강남구 도산대로 532 인희빌딩 1층,37.5243444672802,127.051591952726
스타벅스 길음역점,서울 성북구 정릉로 376,37.6020185542882,127.02531929067
스타벅스 선릉동신빌딩R점,서울 강남구 테헤란로 409,37.5053601174069,127.050386949115
스타벅스 동빙고점,서울 용산구 장문로 12,37.5289762402615,126.991804054242
스타벅스 가양역점,서울 강서구 양천로 476,37.5616001805127,126.853271958466
스타벅스 강변역,서울 광진구 구의강변로 64 구의아크로리버 제1층 109호,37.5358285666892,127.092583672192
스타벅스 석촌역점,서울 송파구 백제고분로 358 우전빌딩 1층,37.5042941822869,127.106094189934
스타벅스 강북구청사거리점,서울 강북구 도봉로 365,37.6400141810051,127.027385316418
스타벅스 홍제역점,서울 서대문구 통일로 451,37.5886701766902,126.943849906806
스타벅스 선정릉역,서울 강남구 봉은사로 407,37.5107810974307,127.044572539842
스타벅스 송파위례점,서울 송파구 위례광장로 230,37.4786171055932,127.143758763103
스타벅스 안국점,서울 종로구 북촌로 5-1,37.5773774448484,126.985650278426
스타벅스 광화문D타워점,서울 종로구 종로3길 17 D타워,37.5709958592808,126.978914477333
스타벅스 강남삼성타운점,서울 서초구 서초대로78길 24,37.4955445656158,127.027752353367
스타벅스 공덕오거리점,서울 마포구 마포대로 86 1층,37.542645085031,126.950579877064
스타벅스 경복궁역점,서울 종로구 자하문로4길 6 1층,37.5771838641415,126.972634880187
스타벅스 구산역점,서울 은평구 연서로 146,37.6118256229728,126.917712097114
스타벅스 홍대갤러리점,서울 마포구 와우산로 101 정명빌딩,37.5533350372812,126.924882629765
스타벅스 합정메세나몰점,서울 마포구 양화로 45 메세나폴리스 지하 1층 161~164호,37.5515008030203,126.91395024016
스타벅스 쌍문역점,서울 도봉구 도봉로 480,37.6483536013789,127.034887170663
스타벅스 상봉점,서울 중랑구 상봉로 131 상봉듀오트리스주상복합,37.5974066200134,127.092177640813
스타벅스 포이점,서울 강남구 논현로 88,37.4778176367596,127.045132028081
스타벅스 노원KT점,서울 노원구 노해로 502 KT 노원사옥,37.6544500497108,127.063692307584
스타벅스 아차산역,서울 광진구 천호대로 676,37.5505911469287,127.08993019403
스타벅스 동부이촌동점,서울 용산구 이촌로 198,37.5210778010368,126.969064344569
스타벅스 문정법원로R,서울 송파구 송파대로 201,37.4877387829749,127.120685887596
스타벅스 금천독산점,서울 금천구 두산로 70 남서울현대지식산업센터 T로비층 108호,37.4689627800606,126.895620657193
스타벅스 가로수길점,서울 강남구 논현로175길 94 임도빌딩 1층,37.5231968654091,127.021643116378
스타벅스 방배역점,서울 서초구 방배로 84,37.4819902467156,126.997642873579
스타벅스 송파구청,서울 송파구 오금로 87,37.5146092082496,127.107424843787
스타벅스 여의도IFC점,서울 영등포구 국제금융로 10 1층,37.5251775245928,126.924876706923
스타벅스 센트럴시티점,서울 서초구 신반포로 176 센트럴시티 1층,37.5039351769908,127.002413006799
스타벅스 종각점,서울 종로구 종로 64,37.5699578826778,126.984542274763
스타벅스 사가정역점,서울 중랑구 면목로 310,37.5796360424526,127.087974659533
스타벅스 한양대점,"서울 성동구 왕십리로 225 경희빌딩 1,2층",37.5571687656274,127.042120017866
스타벅스 용산아이파크몰점,서울 용산구 한강대로23길 55 아이파크몰 서관 6층,37.5297718014452,126.964741503485
스타벅스 신림사거리점,"서울 관악구 남부순환로 1619 영일빌딩 1, 2층",37.4846406881735,126.930498613031
스타벅스 안암역점,서울 성북구 고려대로 102-2,37.5861091702702,127.030766564708
스타벅스 선릉역점,서울 강남구 테헤란로 334 LG화재빌딩 1층,37.5039452362982,127.048527611976
스타벅스 뚝섬역,서울 성동구 아차산로 42,37.5464347311743,127.049100119424
스타벅스 미아뉴타운점,서울 강북구 삼양로 161 행전빌딩,37.6183899941147,127.021123478902
스타벅스 종로평창점,서울 종로구 평창12길 3,37.606177671919,126.96722438064
스타벅스 문래동점,서울 영등포구 선유로 64 대창타운빌 1층,37.5196290903877,126.889679122256
스타벅스 이태원역점,서울 용산구 이태원로 188,37.5343119597361,126.994803414914
