지점명,지점주소,y,x
CU 원남사거리점,서울 종로구 율곡로 174,37.5756266760808,126.997957688597
CU 연남파크점,서울 마포구 성미산로32길 47 1층,37.5628100625692,126.922726800444
CU 가락우성점,서울 송파구 송파대로32길 8,37.4968134156721,127.117595973833
CU 미아삼양점,서울 강북구 솔샘로 231,37.620174136934,127.018393236753
CU 대청수성점,서울 강남구 개포로109길 34 대청플라자 1층,37.4942045850869,127.077648338611
CU 수유빨래골점,서울 강북구 삼양로 306,37.6306935850649,127.017968735627
CU 송파대로점,서울 송파구 송파대로 467,37.5077640262815,127.104392515183
CU 홍제통일로점,서울 서대문구 통일로 461,37.589377604787,126.943032798825
CU 방이가락로점,서울 송파구 가락로42길 14 왕천시티빌딩,37.5120361845824,127.120966710334
CU 신논현역점,서울 강남구 강남대로 492,37.5062072384237,127.024113155649
CU 광장점,서울 광진구 광나루로 635 현대3단지아파트상가 3동 104호,37.5400640074108,127.097812029009
CU 반포미소점,서울 서초구 사평대로55길 94 반포빌딩,37.5081052259765,127.021186916593
CU 웨스트타워점,서울 서대문구 충정로 70 웨스트게이트타워 1층 104호,37.5653076216967,126.963771603317
CU 영등포본점,서울 영등포구 경인로 861,37.5171707443084,126.908265805279
CU 서울대관정도서관점,서울 관악구 관악로 1 서울대학교 관정도서관 부속동 1층 4호,37.468038057989,126.959294337648
CU 논현세관사거리점,서울 강남구 언주로130길 10,37.5148004198025,127.036318663175
CU 화곡사거리점,서울 강서구 곰달래로 123 지층3,37.5307222197742,126.846584703527
CU 강남로얄점,서울 강남구 봉은사로 443,37.5118337511933,127.048216357225
CU 잠실레이크점,서울 송파구 석촌호수로 140 레이크타워 1층 101,37.5070165510727,127.092502611525
CU 왕십리민자역사1호점,서울 성동구 왕십리광장로 17 왕십리민자역 역사복합건물지상 1층 C-03,37.5614417528647,127.038394194396
CU 서교3호점,서울 마포구 양화로 100-13,37.5525181369501,126.919334891554
CU 강동그라시움점,서울 강동구 고덕로83길 42,37.5589406585527,127.16875200867
CU 석촌중앙점,서울 송파구 백제고분로 288 미광빌딩,37.5023187239242,127.098612097469
CU 미아대양점,서울 강북구 도봉로 132,37.6207624056416,127.028707276977
CU 홍대와우점,서울 마포구 와우산로 45,37.5485484923033,126.922799012052
CU 방이우량점,서울 송파구 가락로36길 7,37.5097919750998,127.11891488234
CU 대치한국점,서울 강남구 선릉로86길 7,37.5032959457801,127.05031261589
CU 송파고분로점,서울 송파구 백제고분로46길 43,37.5068260721295,127.115624287487
CU 반포서래타운점,서울 서초구 서래로5길 35,37.4978180307187,126.996202447924
CU 역촌제일점,서울 은평구 갈현로 59,37.6032206799654,126.910236038233
CU 내자중앙점,서울 종로구 사직로 121,37.5762419495101,126.972184669699
CU 성대양현관입구점,서울 종로구 명륜길 74,37.5899259224481,126.993697413249
CU 명동중앙점,서울 중구 명동3길 6 개양빌딩,37.563895230299,126.983641320819
CU 성북로데오점,서울 성북구 동소문로20가길 22,37.5926349424525,127.017736971593
CU 대학로광장점,서울 종로구 대학로 121,37.5820431121419,127.001600727177
CU 한강시민공원점,서울 마포구 망원로 8,37.5557295599462,126.897805669982
CU 공릉철길공원점,서울 노원구 공릉로37길 17,37.6233261160617,127.078431744283
CU 성수한진점,서울 성동구 뚝섬로 312,37.5412388894597,127.045627701944
CU 오목교스퀘어점,서울 양천구 오목로 345,37.5247775349288,126.875820730078
CU 청담블루밍점,서울 강남구 삼성로120길 7,37.5167198397466,127.052163362617
CU 삼성대웅점,서울 강남구 봉은사로 630,37.5147241367989,127.064361083368
CU 논현학동점,서울 강남구 학동로25길 11 B101호,37.5143957753291,127.028815905333
CU 역삼본점,서울 강남구 강남대로110길 11,37.5040607943802,127.025722496305
CU 여의트레뉴점,서울 영등포구 국제금융로2길 37 에스트레뉴 1층,37.5229451843816,126.924285608734
CU 염리대흥점,서울 마포구 백범로 117 1층,37.5470143536838,126.944417774614
CU 서초현대렉시온점,서울 서초구 강남대로 305 현대렉시온 B1층 121호,37.4901824983595,127.030641805543
CU 역삼강남점,서울 강남구 강남대로94길 23,37.4997484038191,127.029196249265
CU 종로신교점,서울 종로구 필운대로 112-4 수만빌리지 1층,37.5836882205954,126.969654123703
CU 서오능점,서울 은평구 서오릉로 217,37.6144745945993,126.909553016243
CU 도원삼성점,서울 용산구 새창로12길 4 장원빌딩,37.5393972166544,126.957933995791
CU 신촌르메이점,서울 서대문구 신촌로 127 메이에르타 1층 102호,37.5564623964348,126.939992863232
CU 논현혜성점,서울 강남구 강남대로118길 8,37.5061547257052,127.024474037356
CU 성북점,서울 성북구 성북로8길 4,37.5906695098534,127.004338053475
CU 새절역점,서울 은평구 증산로 401,37.5920698242508,126.913600438085
CU 정릉센터점,서울 성북구 북악산로 813,37.6011392451733,127.014945523493
CU 낙성대역점,서울 관악구 봉천로 604-1,37.4758441087801,126.964203396611
CU 영신점,서울 영등포구 영등포로 225,37.5199200639101,126.906654670129
CU 구로공단점,서울 관악구 시흥대로 556,37.4825864282691,126.901635784757
CU 행당두산점,서울 성동구 행당로 104-1 한승빌딩 1층 102,37.5575136567358,127.030423083462
CU 은평어드벤스힐점,서울 은평구 진관1로 21-35 어드벤스힐오피스텔 1층 118호,37.6335642024009,126.918640008744
CU 서교타워점,서울 마포구 양화로 133 1층,37.55523107395,126.920982708821
CU 금호대우점,서울 성동구 독서당로 272,37.5453300340479,127.017925368592
CU 대치금강점,서울 강남구 테헤란로 410,37.5045559137175,127.050729430264
CU 청담삼환점,"서울 강남구 학동로77길 49 삼환아파트상가 1층 102,103호",37.5221283395974,127.047566189072
CU 삼성우주점,서울 강남구 영동대로118길 7,37.5162369709382,127.060165849422
CU 청담진흥점,서울 강남구 삼성로134길 8 1층,37.5200725483969,127.050327611302
CU 구로희망점,서울 구로구 디지털로31길 53 이앤씨벤처 드림타워5차,37.4854891065236,126.892423519873
CU 중구해성점,서울 중구 세종대로12길 12 호텔그레이스리서울 1층 102호,37.5616267501713,126.976921027876
CU 수유중앙점,서울 강북구 한천로139길 46,37.6386785157931,127.024735430977
CU 마포연남점,서울 마포구 동교로 261-1,37.5631922561647,126.925089369937
CU 송정역점,서울 강서구 공항대로 43,37.5615096042789,126.81217254983
CU 마곡더랜드점,서울 강서구 마곡중앙로 161-8 두산더랜드파크 1층 A동 106호,37.5689300485123,126.827113698601
CU 명동화이자점,서울 중구 퇴계로 114-1,37.5605460538173,126.984365959216
CU 마로니에점,서울 종로구 대학로 81,37.5784184991584,127.001923066299
CU 종로창신길점,서울 종로구 낙산성곽동길 62,37.5779775796586,127.009077539395
CU 신사드림점,서울 강남구 압구정로4길 10,37.5219980199606,127.019944909765
CU 문정그린점,서울 송파구 동남로2길 4,37.4887244731071,127.12218772
CU 여의도KCC점,서울 영등포구 국회대로72길 17,37.5295575508059,126.921259712977
CU 종로3가역점,서울 종로구 돈화문로 27,37.571003680311,126.991885933464
CU 압구정거리점,서울 강남구 도산대로49길 36,37.525293589288,127.037192683998
CU 남대문점,서울 중구 남대문로 17,37.5611662101429,126.977646553414
CU 양평이레빌딩점,서울 영등포구 선유동2로 57,37.5338259242698,126.896882129276
CU 청담엘점,서울 강남구 도산대로85길 45,37.5275961637825,127.049748342522
CU 중계주공5단지점,서울 노원구 중계로 230 중계5단지주공아파트,37.651013241323,127.075047935811
CU 신사세화점,서울 강남구 언주로168길 15,37.5264348672513,127.034901246744
CU 서교중앙점,서울 마포구 잔다리로 96,37.5557957908776,126.91535193956
CU 마곡사이언스점,서울 강서구 마곡동로 62,37.5605537644679,126.833890184435
CU 용산신창점,서울 용산구 원효로35길 50,37.5352599798021,126.955653549923
CU 방배리치빌점,서울 서초구 도구로1길 60,37.4779837705867,126.986310674548
CU 상도래미안점,서울 동작구 상도로53길 47,37.5013596764188,126.953401708792
CU 숙대입구점,서울 용산구 한강대로 306 1층,37.545496888435,126.972238757796
CU 호텔피제이점,서울 중구 마른내로 71 1층,37.564914230219,126.995681324108
CU 당산한강점,서울 영등포구 영신로57길 1,37.5279577936796,126.903380464154
CU 서초대림점,서울 서초구 서초중앙로22길 24,37.4931406953186,127.015300983264
CU 증산초교점,서울 은평구 증산서길 64,37.5823426567635,126.905647526879
CU 관악보라매점,서울 관악구 봉천로 307,37.4867072815623,126.935003085886
CU 양평경남점,서울 영등포구 선유로33길 22 양평경남아파트 101동,37.5272095267926,126.888374310978
CU M잠실역점,서울 송파구 올림픽로 지하 265 서울메트로 2호선 잠실역 1층 216동 02호,37.513859279255,127.101857941447
CU 마포용강점,서울 마포구 토정로 279-1,37.5420019933358,126.940869283139
CU 신림고시촌점,서울 관악구 신림로 105,37.4705186207521,126.937588996361
CU 면목금호점,서울 중랑구 용마산로 334 1층,37.5817164932488,127.093639912313
CU 석촌퍼스트점,서울 송파구 백제고분로40길 30,37.5021067480563,127.107460647892
CU 이태원대림점,서울 용산구 회나무로13길 9 대림 102,37.5398403159738,126.989384967902
CU 서초다우점,서울 서초구 서초대로77길 58,37.5025724365785,127.024385107452
CU 창동미소점,서울 도봉구 노해로63가길 14,37.6533304535775,127.045228407836
CU 장안사거리점,서울 동대문구 답십리로 263,37.5727443628752,127.069573557691
CU 성산1동점,서울 마포구 성산로6길 21,37.563945256644,126.910996596626
CU 연희영웅점,서울 서대문구 연희맛로 38,37.5681772921632,126.931167234651
CU 헬리오시티1호점,서울 송파구 송파대로 345 헬리오시티 1-2근린생활시설,37.4976145695004,127.102531804188
CU 청량리역점,서울 동대문구 왕산로 220,37.5813364003875,127.047218003843
CU 경기대사거리점,서울 서대문구 경기대로 62,37.5642990614534,126.963820082909
CU 역삼황제펭귄점,서울 강남구 논현로106길 31 현빌딩 103호,37.5067759720047,127.036939312606
CU 석촌백제점,서울 송파구 백제고분로39길 1,37.5047601356177,127.105239611669
CU 화곡정원점,서울 강서구 공항대로46길 57,37.553514610629,126.852023133482
CU 신사프리미어점,서울 강남구 논현로157길 41,37.5214662165056,127.02486161639
CU 마포경성점,서울 마포구 성미산로 103,37.561815715596,126.918560317544
CU 도봉팡팡점,서울 도봉구 도봉로156길 18,37.6725878402625,127.045237599632
CU 서초남양점,서울 서초구 반포대로28길 63,37.4916896679975,127.011762392042
CU 서초교대점,서울 서초구 사임당로 64,37.4886072092124,127.017102207134
CU 당산뉴보문점,서울 영등포구 당산로38길 12 1층,37.5286579800037,126.89940927754
CU 광진웰츠점,서울 광진구 자양로 116,37.5382469769869,127.083851802019
CU 방이오피스점,서울 송파구 양재대로71길 14,37.5107041542413,127.125445356089
CU 마포망원점,서울 마포구 월드컵로31길 11 1층,37.5615485218897,126.90409972646
CU 강남소망점,서울 강남구 언주로159길 10,37.5244958987881,127.032083152181
CU 창동프라자점,"서울 도봉구 마들로11가길 16 KING프라자 105,106",37.6525659173791,127.048970356141
CU 보라매산들점,서울 관악구 봉천로 188,37.4896456355184,126.922300522129
CU 신대방리안점,서울 동작구 상도로 59,37.5000449592485,126.927097867898
CU 중구명동점,서울 중구 퇴계로 105,37.5608666855169,126.983461911144
CU 수유행복점,서울 강북구 4.19로1길 16,37.6473016865705,127.01339286784
CU 롯데캐슬4차점,서울 금천구 시흥대로 315 1층 122호,37.4609911113644,126.896265163559
CU 율현중앙점,서울 강남구 밤고개로 252,37.4717876972763,127.106821695827
CU 수서나산점,서울 강남구 광평로56길 10 1층,37.4870745013425,127.103769196199
CU 신용산래미안점,서울 용산구 한강대로 95,37.5288173852679,126.966653789116
CU 송파석촌점,서울 송파구 송파대로44길 3,37.5067168488178,127.106545153914
CU 선정릉역점,서울 강남구 봉은사로 409,37.510866184953,127.044724378697
CU 방배드림점,서울 서초구 도구로 123-2,37.4876080168564,126.985811519492
CU 광진중앙점,서울 광진구 동일로62길 13 1층,37.5598642834489,127.074992522639
CU 방이드림점,서울 송파구 오금로11길 11-8 현대드림밸리 1층 104호,37.5149817338907,127.108747772156
CU 용산효창공원점,서울 용산구 효창원로66길 17 약산빌딩,37.5409918631716,126.96294480609
CU 강동구청점,서울 강동구 성내로 28 강동빌딩 107,37.529323155567,127.123426432913
CU 청담1동점,서울 강남구 학동로97길 74,37.5241985510961,127.053113851141
CU 대치동부점,서울 강남구 테헤란로78길 8,37.5056241995223,127.055229647611
CU 용산푸르지오써밋점,서울 용산구 한강대로 69 1층 1동 1호,37.5270404595814,126.964892234354
CU 잠원성한점,서울 서초구 강남대로 557,37.5115409433608,127.020640675895
CU 답십리역점,서울 동대문구 천호대로 269,37.567960862593,127.051738042798
CU 효창공원역점,서울 용산구 원효로71길 30 용문빌딩,37.5381873189978,126.963519058537
CU 종각역점,서울 종로구 우정국로 26,37.5714966636936,126.983659015157
CU 풍림플러스점,서울 서초구 효령로77길 14,37.4902655164042,127.029799544228
CU 용산한강진점,서울 용산구 이태원로54길 11,37.5378845228775,127.002095478927
CU 서초한빛점,서울 서초구 반포대로21길 17,37.487959859354,127.008592866246
CU 중랑우림점,서울 중랑구 봉우재로 240 1층,37.5953112037654,127.099371847976
CU 월곡씨티원점,서울 성북구 오패산로3길 164,37.6101224891321,127.033045994005
CU 논현영동점,서울 강남구 도산대로12길 9,37.5171034916702,127.02387900577
CU 월계서광점,서울 노원구 마들로1길 44,37.623655223557,127.063987956405
CU 올림픽광장점,서울 송파구 올림픽로 424 만남의광장 편익C동,37.5203396980951,127.115517876627
CU 도림로점,서울 영등포구 도림로 291,37.5036765140325,126.903099847135
CU 성수성문점,서울 성동구 성수이로 87 성문빌딩,37.5427310662572,127.056211463768
CU 역삼태양점,서울 강남구 강남대로102길 28,37.5027388377688,127.027719504577
CU 버티고개점,서울 중구 동호로17길 271,37.5493021900288,127.006464949984
CU 방배중앙로점,서울 서초구 방배중앙로 18,37.4816920006185,126.992857872021
CU 관악서림점,서울 관악구 서림3길 32,37.4728176344284,126.940016386988
CU 답십리점,서울 동대문구 서울시립대로2길 60,37.5725393791435,127.048947000762
CU 영등포메인점,서울 영등포구 영등포로 199,37.5203796016522,126.903768511113
CU 강동천호대로점,서울 강동구 성내동 9-14,37.5372565001668,127.12671100502
CU 서초캐슬점,서울 서초구 서초대로73길 50,37.5016860121207,127.024018400567
CU 광화문광장점,서울 종로구 새문안로 103-1 1층,37.5704809608086,126.976179012331
CU 문래벤처점,서울 영등포구 선유로 70 문래동우리벤처타운21층 105,37.5201626485833,126.890145748505
CU 수유빌리지점,서울 강북구 삼양로117길 14,37.6437054285966,127.015448066588
CU 역삼테헤란점,서울 강남구 테헤란로33길 3-12 우리빌딩,37.501906618161,127.038507542095
CU 노원마들점,서울 노원구 동일로 1548,37.6666666030955,127.057626140726
CU 동대입구역점,서울 중구 동호로24길 3,37.5593201794248,127.005143542665
CU 홍대경의선숲길해달점,서울 마포구 양화로23길 42,37.5601429214219,126.924661092319
CU 상도터널점,서울 동작구 양녕로 280-1 1층,37.5042628196748,126.950123964573
CU 강남거평타운점,서울 강남구 봉은사로 129 1층,37.5059164529797,127.028313428889
CU 관악남현점,서울 관악구 과천대로 945,37.4749812931684,126.981384193776
CU 가락베스트점,서울 송파구 오금로36길 29,37.5011009238079,127.1241303226
CU 중구창경궁로점,서울 중구 창경궁로 62,37.5679662394501,126.998222314975
CU 부암럭키점,서울 종로구 백석동길 15,37.5934294092252,126.965766350539
CU 까치산점,서울 강서구 강서로 57 중앙빌딩 1층,37.5328211007857,126.845755054969
CU 송암빌딩큐브S점,서울 서초구 양재대로 246,37.465890096279,127.045041321875
CU 성수뚝섬점,서울 성동구 왕십리로14길 16,37.5488010911023,127.045327449229
CU 백련산현대점,서울 은평구 백련산로2길 19,37.5924785536379,126.925132604731
CU 굽은다리점,서울 강동구 양재대로 1549 삼정빌딩 105호,37.5440484317022,127.142054351358
CU 녹번제일점,서울 은평구 진흥로 148,37.6084438918345,126.9263669244
CU 노량진장미점,서울 동작구 만양로 105 1층우측2호,37.5128549427149,126.944007081257
CU 자양승일점,서울 광진구 자양로5길 30 1층,37.5313402252251,127.084037533359
CU 평창다솜점,서울 종로구 평창길 8,37.6054731062998,126.964752688394
CU 합정비젼점,서울 마포구 양화로 32,37.5485624677494,126.912722745056
CU 신림사거리점,서울 관악구 신림로 351 동산빌딩 1층,37.4856471806983,126.929244209238
CU 자양사거리점,서울 광진구 자양로 96,37.5363206540419,127.083956905963
CU 금호한신점,서울 성동구 금호산길 25,37.5505574338996,127.019167372037
CU 경희궁자이행복점,서울 종로구 경교장길 35 1층 상가동 3101호,37.5688537151032,126.965114852628
CU 화양공원점,서울 광진구 동일로24길 94,37.5424209470293,127.070024915084
CU 동대문전농점,서울 동대문구 사가정로 148,37.5766590358858,127.061567688813
CU 역삼우리점,서울 강남구 역삼로19길 14 노블스위트,37.4961010962571,127.03731718179
CU 양재오피스점,서울 서초구 양재천로17길 26,37.476293502921,127.037061325422
CU 공릉라이프점,서울 노원구 섬밭로 125,37.6277039474325,127.068861001984
CU 신내IC점,서울 중랑구 용마산로139가길 16,37.6152880896879,127.101217784969
