,bus_stop_name,bus_stop_standard_id,bus_stop_ars_id,bus_stop_geo_lat,bus_stop_geo_lng
6551,송정중학교후문,115000624,16453,37.5545212955,126.8162042491
6552,송정역,115000633,16015,37.561349785,126.811072238
6553,송정역,115000634,16014,37.5613708422,126.80959613459999
6554,공항중학교.공항초등학교,115000635,16016,37.5607246898,126.8158007588
6555,화곡역,115000638,16878,37.5412701723,126.83865450559999
6556,강서면허시험장,115000640,16800,37.55027309,126.81882794459999
6557,마곡엠밸리4단지,115000641,16705,37.5688210318,126.82504014850001
6558,신방화역7번출구,115000642,16704,37.56661,126.816377
6559,신방화역4번출구.마곡중학교,115000643,16703,37.5682068892,126.81973009110001
6560,마곡엠밸리7단지.712동,115000644,16702,37.567177,126.823532
6561,화곡중고등학교,115000646,16212,37.5471900427,126.8364541195
6562,마곡엠밸리5단지,115000647,16706,37.566192,126.816778
6563,화곡중앙골목시장,115000648,16707,37.534701781399995,126.837775875
6564,발산역,115000893,16017,37.5585733533,126.83761094370001
6565,공항초등학교.공항중학교,115000894,16020,37.560738,126.81715200000001
6566,마곡역,115000895,16018,37.559695,126.82751299999998
6567,마곡역,115000896,16019,37.5596940503,126.8260392049
6568,신방화역5번출구,115000897,16394,37.567393,126.817444
6569,마곡나루역,115000898,16396,37.566780057399995,126.82594032889999
6570,마곡나루역1번출구,115000899,16399,37.566841,126.82654
6571,마곡역,115000900,16397,37.56138,126.82691299999999
6572,마곡역,115000901,16398,37.561329,126.827173
6573,마곡엠밸리6.7단지.마곡중학교,115000912,16395,37.567138404,126.8219193908
6574,마곡엠밸리11.12단지,115000913,16401,37.5601213973,126.82145694549999
6575,대한항공.메이필드호텔,115000915,16157,37.5495108241,126.8168622636
6576,영인운수.차고지,115000916,16156,37.545259774,126.81726995940001
6577,영인운수.차고지,115000917,16163,37.5452852938,126.8175971889
6578,마곡나루역,115000918,16609,37.5662758355,126.82814675459998
6579,롯데R&D센터,115000919,16700,37.5700686109,126.8288334001
6580,롯데R&D센터,115000920,16608,37.5699126846,126.8278669032
6581,마곡나루역,115000921,16606,37.5671829205,126.82763086879999
6582,마곡동로사거리,115000922,16022,37.5592825089,126.83171333930001
6583,마곡동로사거리,115000923,16021,37.5593484225,126.83187158969999
6584,대한항공,115000924,16618,37.549888549,126.8164830974
6585,화원중학교,115000925,16100,37.5377940901,126.8409157976
6586,가양4.5단지상가앞,115000927,16263,37.5640845262,126.8526273202
6587,마곡동로사거리,115000933,16400,37.5594674923,126.83149608030001
6588,다솔마을.강서농수산물도매시장,115000934,16302,37.5548179682,126.8198769197
6589,마곡13단지힐스테이트아파트,115000935,16301,37.5567444402,126.8178706273
6590,방화중학교(시외버스),115505500,16959,37.563865430300005,126.80668572489999
6591,김포공항국제선(1경기),115507730,16951,37.5652767853,126.8013316631
6592,김포공항국내선(11-3번홈),115507760,16934,37.5600161723,126.8026139532
6593,김포공항국내선(11-2번홈),115507770,16930,37.5598552139,126.802733172
6594,명지해드는터아파트,115900001,16501,37.536616297600006,126.8563192358
6595,동아3차아파트,115900002,16509,37.5494621232,126.8760290974
6596,등촌9단지,115900003,16523,37.561406781399995,126.84876234020001
6597,정곡초교,115900004,16527,37.5757574729,126.8192213459
6598,대통마트,115900005,16525,37.5349622669,126.855893555
6599,염창중학교,115900006,16524,37.5533520946,126.8709339914
6600,공작세탁소,115900008,16520,37.5364247299,126.8544106552
6601,관음삼성.보람더하임아파트,115900009,16519,37.5524224634,126.87038327329999
6602,등촌6단지,115900010,16518,37.5595698622,126.8476782843
6603,신학대학,115900011,16516,37.5494785312,126.85122425899999
6604,방송인아파트,115900012,16515,37.5371595478,126.8540244911
6605,등촌3동성당사거리,115900013,16513,37.558825910100005,126.8458653593
6606,백연공원,115900014,16511,37.550628511199996,126.85208778360001
6607,미주아파트,115900015,16510,37.5375050938,126.8551022133
6608,등명중학교,115900016,16508,37.5590951148,126.8429614647
6609,정곡초교,115900017,16507,37.5760007418,126.81861731549999
6610,하나마트,115900018,16506,37.5524923381,126.8531015943
6611,대림아파트,115900019,16505,37.5483303142,126.87514142110001
6612,서광아파트,115900020,16503,37.5788332307,126.8194426148
6613,하이웨이주유소,115900021,16502,37.554457141,126.8541661911
6614,염창역,115900022,16500,37.5472979883,126.8737556441
6615,생태공원,115900023,16498,37.5834038379,126.8184521591
6616,골프장,115900025,16558,37.558624739,126.8571485471
6617,강서구청입구,115900026,16557,37.5532043177,126.8496141991
6618,금호APT,115900027,16556,37.574339978400005,126.8371204609
6619,화곡본동시장,115900028,16555,37.5428192627,126.8427421191
6620,세탁소,115900029,16554,37.5417729905,126.8502912541
6621,은창아파트,115900030,16553,37.529120804099996,126.8518066697
6622,이마트.증미역,115900031,16552,37.557180458000005,126.8626080867
6623,건강증진센터,115900032,16551,37.5538251223,126.8509971757
6624,겸재정선미술관입구,115900033,16550,37.5717978008,126.8376286494
6625,거성약국,115900034,16548,37.5421787361,126.8490739183
6626,삼성아파트,115900035,16547,37.5294337746,126.8542115306
6627,성당입구,115900036,16544,37.5412470458,126.84221242059999
6628,본동사무소,115900037,16543,37.5426467961,126.847974135
6629,곰달래아파트,115900038,16542,37.5297942783,126.8572148649
6630,한마음아파트,115900039,16541,37.5550445028,126.8678151019
6631,본동시장,115900041,16538,37.542831133600004,126.8442200427
6632,원비디오,115900042,16537,37.530747735700004,126.8580424207
6633,삼천리아파트,115900043,16536,37.5561740306,126.8698493274
6634,등촌7단지아파트,115900044,16535,37.5612659527,126.8528364747
6635,태원빌딩,115900046,16530,37.545770249899995,126.8474755003
6636,남부시장,115900047,16529,37.5325197799,126.85769847899999
6637,강서노인회관,115900049,16586,37.5545324812,126.8399795935
6638,봉제산정상,115900051,16584,37.5365410697,126.8515939624
6639,개나리슈퍼,115900052,16583,37.5365203171,126.84802957309999
6640,롯데1차,115900053,16581,37.554470216300004,126.84057959999998
6641,삼거리,115900054,16580,37.537405263800004,126.85020040799999
6642,까치약국,115900055,16579,37.5359934136,126.84681874469999
6643,발산어린이집,115900056,16578,37.554367135,126.84165393090001
6644,겸재정선미술관입구,115900057,16577,37.5718308684,126.83743046030001
6645,제일은행,115900058,16576,37.5343420215,126.8477612943
6646,강서구민회관,115900060,16574,37.5530658323,126.8442711774
6647,금호APT,115900061,16573,37.574293800999996,126.8369597981
6648,약수터,115900062,16572,37.5387720758,126.8515080655
6649,까치시장,115900063,16571,37.5335405699,126.84608035309999
6650,하이웨이주유소,115900064,16570,37.555569790199996,126.8540032996
6651,롯데3차APT,115900065,16569,37.5528724125,126.8465770816
6652,화곡초교,115900066,16567,37.543584805,126.8465565086
6653,본동슈퍼,115900067,16566,37.540005562,126.85141735309999
6654,까치산역,115900068,16565,37.5326055625,126.84633460049999
6655,독일약국,115900069,16564,37.5566172929,126.8550855865
6656,우장산꿈에그린아파트,115900070,16563,37.5532921022,126.84779971719999
6657,벽산아파트,115900071,16562,37.5755640607,126.83675890129999
6658,우체국,115900072,16561,37.5441120172,126.8459194239
6659,화곡초교,115900073,16859,37.5434282911,126.8467695833
6660,로미오이발클럽,115900074,16836,37.5360346554,126.8530365707
6661,발산초등학교,115900075,16820,37.550788238,126.8314177559
6662,대성학원,115900076,16818,37.5335728691,126.8574554641
6663,봉제산정상,115900077,16814,37.5365394992,126.85177841059999
6664,덕원여자고등학교.덕원예술고등학교,115900078,16812,37.5492511475,126.83217383659999
6665,거성약국,115900079,16778,37.542267879200004,126.8490228142
6666,남부시장,115900080,16734,37.5325361304,126.85780707239999
6667,삼거리,115900081,16732,37.5371798683,126.850104675
6668,화곡중.고등학교,115900082,16729,37.5479819479,126.83312168370001
6669,세탁소,115900084,16727,37.5417776236,126.8503919612
6670,LG주유소,115900085,16722,37.5313574156,126.85625238370001
6671,송화시장,115900086,16718,37.5479822354,126.83525161440001
6672,서울신정초등학교,115900088,16668,37.5308925685,126.8526925076
6673,약수터,115900089,16637,37.5381682192,126.85141081469999
6674,본동슈퍼,115900090,16599,37.540028201700004,126.85150670600001
6675,신정초교,115900091,16598,37.5325973854,126.8512080132
6676,태창아파트,115900092,16597,37.5375762254,126.85071719860001
6677,강남슈퍼,115900093,16594,37.5351941142,126.85102406979999
6678,삼거리,115900094,16593,37.5373368223,126.8502333606
6679,안골공원,115900096,16589,37.5359315073,126.8512590982
6680,빨래터세탁소,115900097,16588,37.536962502399994,126.84923832610001
6681,구.농협,115900098,16900,37.5475872477,126.8491829775
6682,신정여상,115900099,16899,37.5373926959,126.857520614
6683,수명산파크7단지정문,115900100,16898,37.5479699462,126.8242285136
6684,태원빌딩,115900101,16897,37.5456649053,126.847540222
6685,한광고,115900102,16896,37.537855348200004,126.8585947399
6686,국민은행,115900103,16894,37.5441872106,126.8462282181
6687,경북하이마트,115900104,16892,37.537169538899995,126.8592862958
6688,푸르지오APT,115900105,16890,37.5418579682,126.8311221371
6689,로미오이발클럽,115900106,16888,37.5360987119,126.8530998123
6690,방글방글슈퍼,115900107,16887,37.5363953179,126.8583824999
6691,태양마트,115900108,16882,37.535170554299995,126.8538031908
6692,마곡.수명산파크3단지,115900109,16879,37.5531861489,126.8258981428
6693,현대빌라,115900110,16876,37.534434419,126.8538521523
6694,훼미리마트,115900111,16875,37.5342647114,126.85507001100001
6695,마곡.수명산파크2단지,115900112,16873,37.553617945300005,126.8278597199
6696,성심사,115900113,16870,37.5336487863,126.85395212790002
6697,성심사,115900114,16869,37.5335722297,126.8539816967
6698,새마을금고,115900115,16868,37.550390008899996,126.87241832950001
6699,수명산파크1단지,115900116,16867,37.5534189491,126.8298250178
6700,훼미리마트,115900117,16864,37.5343394453,126.8550234736
6701,태양마트,115900118,16863,37.535270432800004,126.8536875781
6702,관음삼성.보람더하임아파트,115900119,16862,37.5520520784,126.8703510926
6703,현대슈퍼,115900120,16861,37.552012862,126.83081401209999
6704,롯데2차,115900121,16950,37.5543709679,126.8404847373
6705,화곡중.고등학교,115900124,16941,37.5478756223,126.8331241842
6706,현대슈퍼,115900125,16937,37.5510968302,126.8310797888
6707,수명산파크1단지아파트앞,115900126,16935,37.553257529899994,126.8297393667
6708,수명산파크5단지아파트,115900127,16933,37.5533940864,126.82821223090001
6709,변전소,115900128,16932,37.5707078403,126.8378902625
6710,수명산파크상가,115900129,16931,37.553295424299996,126.8260631341
6711,기업은행,115900130,16928,37.5662650608,126.8409087867
6712,수명중.고등학교,115900131,16927,37.550067605100004,126.82416926260001
6713,수명산파크7단지정문,115900132,16925,37.5478510746,126.8242774574
6714,수명산파크7단지상가,115900134,16923,37.5473830524,126.8222346535
6715,발산역,115900135,16922,37.5592460652,126.83863046530001
6716,청과시장2,115900137,16917,37.551853645,126.82121673649999
6717,황제참치,115900139,16915,37.5527741489,126.8514757606
6718,본동사무소,115900140,16914,37.5427233992,126.84798190110001
6719,강서아파트,115900141,16912,37.5515729471,126.850726634
6720,강서구청후문,115900142,16910,37.550455856599996,126.8502252218
6721,신학대학,115900143,16907,37.549401148499996,126.85131269
6722,골목시장,115900144,16903,37.5484752506,126.85022465799999
6723,강원슈퍼,115900146,16994,37.5355160159,126.8570263026
6724,등촌주공8단지,115900147,16986,37.5616236673,126.852100007
6725,강서농수산물도매시장종점,115900148,16976,37.5545167694,126.8226727076
6726,태창아파트,115900149,16971,37.5377376113,126.8507881666
6727,대성마트,115900150,16970,37.5364474429,126.8560321425
6728,등촌5단지,115900151,16967,37.5591423356,126.8439155633
6729,등촌미주.진로아파트,115900152,16965,37.5599069591,126.8477466451
6730,등촌10단지,115900153,16964,37.561533684299995,126.8486443616
6731,등촌7단지,115900154,16963,37.5613328111,126.85297896770001
6732,서광아파트,115900155,16961,37.5788326481,126.81965094190001
6733,강서구청입구,115900156,16960,37.5530776454,126.8499143847
6734,공영주차장,115900157,16958,37.5531867241,126.8478384134
6735,방화동삼익아파트,115900158,16957,37.5768069244,126.8132284757
6736,롯데3차APT,115900159,16956,37.5527406972,126.8464573797
6737,방화3동주민센터,115900160,16955,37.578386306999995,126.8136547657
6738,강서구민회관,115900161,16954,37.5528837238,126.8442047794
6739,발산어린이집,115900163,16952,37.5542696867,126.84155679940001
6740,벽산아파트,115900164,16568,37.5755602606,126.8366173902
6741,동아3차아파트,115900165,16874,37.5488750708,126.87646918959999
6742,새마을금고,115900166,16514,37.5502377469,126.8732764729
6743,삼천리아파트,115900168,16721,37.5561118066,126.869805293
6744,등촌3동성당사거리,115900171,16966,37.5589634783,126.8456364312
6745,등촌동주공9단지,115900172,16977,37.5629182758,126.8497520174
6746,등촌주공9단지,115900173,16978,37.5626814662,126.8498917242
6747,등촌동주공8단지,115900174,16979,37.5621012565,126.8513904609
6748,국민은행,115900175,16533,37.5442591948,126.8461488525
6749,대영마트,115900178,16560,37.5405745983,126.851055235
6750,대영마트,115900179,16677,37.540598138,126.851143455
6751,대통마트,115900180,16858,37.5348868564,126.85612453440001
6752,골목시장,115900181,16521,37.5486194397,126.85023568700001
6753,구.농협,115900182,16526,37.5478099476,126.849284385
6754,콘티넨탈호텔,115900183,16918,37.5540907066,126.8522416609
6755,NC백화점앞,115900184,16499,37.5594219779,126.8400698187
6756,전화국,115900187,16926,37.5644431588,126.84031950010001
6757,공원앞,115900189,16968,37.5593503403,126.8417735551
6758,발산역.NC백화점,115900190,16969,37.5597050059,126.8390115466
6759,마곡수명산파크3단지.4단지,115900191,16885,37.5517452299,126.8252405265
6760,서울자동차학원,115900192,16905,37.5469045098,126.82159636719999
6761,발산초등학교,115900193,16939,37.5496273238,126.83183572770001
6762,마곡수명산파크5단지.6단지,115900194,16929,37.551408453,126.82539749989999
6763,송화시장,115900195,16943,37.5478714943,126.8353186306
6764,우리은행,115900198,16591,37.5547275427,126.8381369893
6765,강서노인회관,115900199,16948,37.554470571100005,126.8395111456
6766,우리은행,115900200,16946,37.5546252214,126.8379443491
6767,강서농수산물도매시장,115900201,16975,37.5534409346,126.81798159690001
6768,방화4단지,115900202,16512,37.5768144123,126.81340507610001
6769,방화3동주민센터,115900203,16517,37.5785925502,126.8135874519
6770,생태공원,115900204,16962,37.5834824238,126.81857651850001
6771,강서면허시험장,115900205,16920,37.5481854937,126.8211156008
6772,우성아파트앞,115900206,16495,37.5555155833,126.8708997
6773,봉제산정상,115900207,16497,37.536647566599996,126.85172727620001
6774,우성아파트,115900208,16496,37.5555615934,126.8709494221
6775,신광명마을,115900209,16490,37.547108262100004,126.8240687003
6776,수명중고등학교,115900210,16491,37.549302466,126.8240952322
6777,마곡.수명산파크4단지,115900211,16492,37.550615042,126.82448713790001
6778,한마음아파트,115900212,16494,37.5551078122,126.86802324979999
6779,변전소,115900213,16940,37.5707472783,126.8377373459
6780,약수터,115900214,16489,37.538777647399996,126.85163932
6781,국민약국,115900215,16487,37.5317540263,126.8578470281
6782,대통마트,115900216,16486,37.5348425483,126.855997887
6783,대성정육점,115900217,16485,37.5359002645,126.8551211604
6784,공작세탁소,115900218,16484,37.5364762303,126.85452258
6785,대성정육점,115900219,16488,37.5358298097,126.854983247
6786,빨래세탁소,115900220,16483,37.537032726999996,126.84919065860001
6787,개나리슈퍼,115900221,16482,37.536604966,126.8479875334
6788,까치약국,115900222,16481,37.5361311077,126.846684939
6789,까치시장,115900223,16480,37.533742673,126.8462779542
6790,까치산역,115900224,16479,37.5325726707,126.8459872958
6791,화곡전화국,115900225,16478,37.5293950543,126.8478041617
6792,은창아파트,115900226,16477,37.5289352735,126.8518828439
6793,삼성아파트,115900227,16476,37.5292192105,126.85412822049999
6794,곰달래아파트,115900228,16475,37.5295150061,126.8565274699
6795,원비디오,115900229,16474,37.5307641322,126.8581894818
6796,곰달래약국,115900230,16473,37.5315199743,126.85804095700001
6797,대통마트,115900231,16463,37.5350552783,126.8560563182
6798,강원슈퍼,115900232,16464,37.5355970088,126.8569390185
6799,방글방글슈퍼,115900233,16465,37.5364555609,126.8582737558
6800,경북하이마트,115900234,16466,37.537136058099996,126.859168675
6801,한광고,115900235,16467,37.5377930358,126.8584805675
6802,신정여상,115900236,16468,37.5372836881,126.85754118979999
6803,명지해드는터아파트,115900237,16469,37.5365469849,126.8563782102
6804,대성마트,115900238,16470,37.5363940851,126.85587382620001
6805,미주아파트,115900239,16471,37.5374138804,126.85493717930001
6806,방송인아파트,115900240,16472,37.537086640300004,126.8540902645
6807,염창동주민센터,115900241,16462,37.553782124,126.87104197469999
6808,마곡역,115900242,16635,37.5623832427,126.8278268258
6809,마곡엠밸리7단지앞,115900243,16504,37.5642946364,126.82430508530001
6810,강서세무서.공항초교,115900244,16528,37.562260651399995,126.8205427685
6811,다솔마을,115900245,16532,37.5544373278,126.81663718989999
6812,한서고등학교.보람아파트,115900246,16540,37.5748665364,126.8114926908
6813,방신시장.LG베스트샵,115900247,16545,37.5733997171,126.8121203278
6814,방화동동부센트레빌아파트,115900248,16592,37.573289173,126.8139764164
6815,프라임마트,115900249,16595,37.572833087,126.8179218929
6816,마곡한솔솔파크,115900250,16601,37.5702705064,126.8224832996
6817,길훈아파트,115900251,16603,37.5687313134,126.82242965540001
6818,마곡중학교정문,115900252,16604,37.5689981279,126.8205790796
6819,마곡엠밸리1단지,115900253,16615,37.5680839545,126.8190663137
6820,마곡나루역,115900254,16616,37.5667530681,126.82567381690001
6821,마곡역,115900255,16626,37.5618164643,126.8267452809
6822,마곡역2번출구,115900256,16621,37.5603710302,126.8258114026
6823,강서세무서.공항초교,115900257,16622,37.5615276837,126.82126237610001
6824,강서세무서,115900258,16623,37.562480208400004,126.8223996327
6825,마곡엠밸리7단지입구,115900259,16624,37.563653838200004,126.824674146
6826,마곡엠밸리7단지,115900260,16625,37.5672256411,126.82393385629999
6827,마곡엠밸리3단지입구,115900261,16627,37.567820925,126.8194062875
6828,마곡중학교정문,115900262,16628,37.5686373065,126.8208224938
6829,길훈아파트,115900263,16629,37.5688328966,126.8227000401
6830,마곡한솔솔파크,115900264,16630,37.5701424865,126.82285024379999
6831,프라임마트,115900265,16631,37.5729798792,126.8183981413
6832,방화동동부센트레빌아파트,115900266,16632,37.5735989327,126.8137232542
6833,방신시장,115900267,16633,37.5736329462,126.81201736930001
6834,한서고등학교.보람아파트,115900268,16634,37.5746023226,126.8117384195
6835,동아1.2차아파트,115900269,16636,37.5546415722,126.8717735698
6836,동아1.2차아파트,115900270,16638,37.5546585833,126.8720632484
6837,마곡13단지힐스테이트후문,115900271,16402,37.556554860300004,126.8185665339
6838,공진초등학교,115900272,16403,37.5584322785,126.8216428956
6839,마곡엠밸리14단지,115900273,16534,37.5579919123,126.8256188032
6840,마곡엠밸리14단지,115900274,16539,37.55835338,126.8248516915
6841,마곡엠밸리11.12단지상가,115900275,16546,37.5587446136,126.8211341498
6842,마곡13단지힐스테이트상가,115900276,16549,37.5579578917,126.8199110624
6843,마곡13단지힐스테이트후문,115900277,16559,37.5567373931,126.8179906008
6844,백연공원,115900278,16908,37.551134688699996,126.8527154725
6845,하나마트,115900279,16909,37.552539865,126.8533161827
6846,화곡보람2차아파트,115900280,16911,37.5540028423,126.8542066761
6847,등촌역1번출구,115900281,16921,37.5520681181,126.8632088215
6848,마곡나루역5번출구,115900282,16617,37.565129452600004,126.8275086883
6849,신도림역,116000001,17001,37.5097523349,126.889423278
6850,신도림역,116000002,17002,37.509108047,126.8884638807
6851,신도림동.구로역,116000003,17003,37.5060021376,126.8839791469
6852,신도림동.구로역,116000004,17004,37.5053435935,126.88322798799999
6853,구일역.중앙유통상가.롯데마트,116000005,17005,37.4997974847,126.8746047485
6854,구일역.제일제당.롯데마트,116000006,17006,37.4995873794,126.8744648549
6855,동양미래대학.구로성심병원,116000007,17007,37.4996343963,126.86799766909999
6856,동양미래대학.구로성심병원,116000008,17008,37.4993764843,126.86701867309999
6857,개봉역.영화아파트,116000009,17009,37.4967973409,126.8606016235
6858,개봉역.한마을아파트,116000010,17010,37.496477355100005,126.8620566339
6859,경인중학교.개봉사거리,116000011,17011,37.497351723,126.85552138870001
6860,경인중학교.개봉사거리,116000012,17012,37.4971710251,126.8551315518
6861,구로디지털단지역,116000013,17013,37.4830994287,126.90154812879999
6862,구로디지털단지역환승센터,116000014,17014,37.4846560288,126.9020198843
6863,신도림역,116000015,17101,37.506512433800005,126.8922335487
6864,신도림역,116000016,17102,37.5070158798,126.8915707873
6865,서울미래초등학교,116000017,17103,37.505102,126.889452
6866,서울미래초등학교,116000018,17104,37.5052539407,126.8893190662
6867,한국SGI,116000019,17105,37.5023535038,126.88954277170001
6868,거리공원.KEB하나은행구로공원지점,116000020,17106,37.5028131455,126.8886677877
6869,거리공원,116000021,17107,37.4999070469,126.8915256482
6870,구로도서관.대성스카이렉스,116000022,17108,37.499675181,126.8912183491
6871,구로고등학교,116000023,17109,37.4965226327,126.8916639974
6872,영림중학교,116000024,17110,37.4969363762,126.8918138185
6873,구로구청,116000025,17111,37.4945619511,126.8879268367
6874,구로구청,116000026,17112,37.4947508763,126.8876042378
6875,고대구로병원후문,116000027,17113,37.4931095342,126.88435419940001
6876,대림역,116000028,17114,37.490744851799995,126.89375089079999
6877,대림역,116000029,17115,37.4912406878,126.89400576780001
6878,영서중학교,116000030,17116,37.490093,126.89262
6879,영서중학교,116000031,17117,37.490039643,126.89215397870001
6880,구로두산아파트,116000032,17118,37.488807,126.890072
6881,구로종합사회복지관,116000033,17119,37.487893,126.889168
6882,남구로역,116000034,17120,37.485278,126.88678700000001
6883,남구로역,116000035,17121,37.48531,126.886453
6884,한국산업단지공단.이마트구로점,116000036,17122,37.4840810323,126.89662457989999
6885,고용노동부관악지청.이마트구로점,116000037,17123,37.4836339962,126.8975580792
6886,디지털산업1단지,116000038,17124,37.4840896521,126.8951579536
6887,디지털산업1단지,116000039,17125,37.4841029527,126.8949148184
6888,만민중앙교회,116000040,17126,37.4814227788,126.8925903903
6889,만민중앙교회,116000041,17127,37.4816976566,126.89263522639999
6890,디지털단지오거리,116000042,17128,37.4800217989,126.8908838882
6891,디지털단지오거리,116000043,17129,37.479933,126.890398
6892,퀸즈빌,116000044,17130,37.4873828252,126.83297045280001
6893,가리봉시장,116000045,17131,37.4828892475,126.8871866681
6894,가리봉시장,116000046,17132,37.4824285977,126.8869928718
6895,남구로역,116000047,17133,37.48418,126.88626799999999
6896,구로4동자치회관,116000048,17134,37.4860984011,126.8856450789
6897,구로시장,116000049,17135,37.4877971894,126.88493006629999
6898,구로시장,116000050,17136,37.48798,126.88461000000001
6899,구로4동우체국.고대구로병원정문,116000051,17137,37.4902484188,126.8842398696
6900,구로4동우체국.고대구로병원정문,116000052,17138,37.4899022236,126.88406512030001
6901,구로119안전센터,116000053,17139,37.4937842571,126.8832312859
6902,구로119안전센터,116000054,17140,37.4938362491,126.88295639110001
6903,우리유앤미아파트,116000055,17141,37.496774177199995,126.88238406110001
6904,구로변전소.구로초등학교,116000056,17142,37.4977886895,126.88407667930001
6905,쌍용구로정비사업소,116000057,17143,37.4995738531,126.8823344295
6906,구로역.AK플라자,116000058,17144,37.5000384326,126.8828494432
6907,구로역.AK플라자,116000059,17145,37.50067092,126.88276249719999
6908,구로기계공구상가,116000060,17146,37.5035680895,126.87930934049999
6909,구로기계공구상가,116000061,17147,37.5034172875,126.8789985402
6910,기업은행구로중앙지점,116000062,17148,37.505165580500005,126.87740200969999
6911,기업은행구로중앙지점,116000063,17149,37.5048734598,126.8772441351
6912,신도림중학교,116000066,17152,37.5064944251,126.8849526908
6913,신도림중학교,116000067,17153,37.506772,126.88470500000001
6914,구로역,116000068,17154,37.50455,126.882277
6915,구로역,116000069,17155,37.5048451046,126.8821395273
6916,개봉사거리,116000078,17164,37.4971681205,126.85718653209999
6917,경인중학교,116000080,17166,37.4966344442,126.8562590276
6918,개봉치안센터,116000082,17168,37.4981960239,126.85185762719999
6919,오류1동주민센터.오류문화센터,116000083,17169,37.4968379665,126.8461421452
6920,오류1동주민센터.오류문화센터,116000084,17170,37.4965314426,126.844651036
6921,오류동역,116000085,17171,37.4955528039,126.8432552131
6922,오류동역,116000086,17172,37.495602310500004,126.842536958
6923,씨티월드,116000087,17173,37.4943443323,126.84049261879998
6924,오류지구대.신오류주유소,116000088,17174,37.4942645442,126.8394647757
6925,서울가든빌라앞,116000089,17175,37.4911327081,126.8313415833
6926,서울가든빌라앞,116000090,17176,37.4915630038,126.8316708345
6927,성공회대학교유한공고앞,116000091,17177,37.489387368,126.8252083658
6928,연세중앙교회,116000093,17179,37.4931082751,126.8354231175
6929,구로청소년문화의집,116000094,17180,37.4932724033,126.8329863556
6930,구로청소년문화의집,116000095,17181,37.4930883456,126.8334191898
6931,우신고등학교,116000096,17182,37.4933,126.83084699999999
6932,우신고등학교,116000097,17183,37.4930633974,126.8304506092
6933,온수역,116000098,17184,37.492802000000005,126.82376000000001
6934,온수역,116000099,17185,37.492777021,126.8244009171
6935,온수동새마을금고,116000100,17186,37.496055947100004,126.8243871935
6936,정진학교.온수힐스테이트아파트,116000101,17187,37.4969745872,126.8221461174
6937,수궁동주민센터,116000102,17188,37.494651,126.83086599999999
6938,수궁동주민센터,116000103,17189,37.494359,126.83085200000001
6939,수궁119안전센터,116000104,17190,37.496815000000005,126.829596
6940,수궁119안전센터,116000105,17191,37.4967842434,126.8293338512
6941,예림디자인고.오류고.서울공연예술고,116000106,17192,37.498605,126.829242
6942,예림디자인고.오류고.서울공연예술고,116000107,17193,37.4984,126.82903999999999
6943,서서울생활과학고.궁동도서관,116000108,17194,37.5028443541,126.82885066909999
6944,구로우체국.이펜하우스5단지후문,116000111,17201,37.481029977,126.8427722056
6945,오류2동주민센터,116000113,17203,37.4885952025,126.83975848889999
6946,오류2동주민센터,116000114,17204,37.4889175664,126.8395881733
6947,오류2동새마을금고,116000115,17205,37.4905229687,126.8406511512
6948,오류2동새마을금고,116000116,17206,37.4908013188,126.8405838383
6949,대원주유소,116000117,17207,37.4869343975,126.85652978790002
6950,대원주유소,116000118,17208,37.4873583985,126.8561852068
6951,현대아파트.개봉중앙시장,116000119,17209,37.4909006105,126.85616371399999
6952,현대아파트.개봉중앙시장,116000120,17210,37.490945248,126.8558209726
6953,덕의초등학교,116000121,17211,37.506337731100004,126.8594403333
6954,덕의초등학교,116000122,17212,37.5061580205,126.858358201
6955,고척근린공원,116000123,17213,37.5047224619,126.85529793459999
6956,고척근린공원.고척도서관,116000124,17214,37.5046337292,126.854469381
6957,세곡초등학교,116000125,17215,37.5026683511,126.84984230090001
6958,세곡초등학교,116000126,17216,37.5031820473,126.8506070009
6959,개봉푸르지오아파트,116000127,17217,37.5021368312,126.8478312344
6960,개봉푸르지오아파트,116000128,17218,37.5019938418,126.8480532092
6961,고척근린시장,116000129,17219,37.5011232856,126.8508090334
6962,용두연립,116000130,17220,37.4990015306,126.85179496190001
6963,고척파크푸르지오아파트,116000133,17223,37.5071993014,126.85953938770001
6964,고척시장,116000134,17225,37.5037086512,126.8620161844
6965,고척시장,116000135,17226,37.5033849503,126.861840334
6966,고척중학교,116000136,17227,37.5004479522,126.8639042036
6967,고척중학교,116000137,17228,37.500783373000004,126.8633064132
6968,구로디지털단지역,116000138,17229,37.4834896886,126.9016459933
6969,연희미용고등학교,116000139,17230,37.4786701093,126.8948240566
6970,구일우성아파트,116000140,17231,37.4892071508,126.8757691375
6971,구일우성아파트,116000141,17232,37.49013,126.87581200000001
6972,개봉역,116000142,17233,37.4938618953,126.8563774337
6973,개봉역,116000143,17234,37.4933872746,126.8573362269
6974,개봉1동사거리,116000144,17235,37.5007382302,126.84706271379999
6975,개봉1동사거리,116000145,17236,37.5004695107,126.8469150982
6976,구로1동우체국,116000146,17237,37.491484866,126.87465596610001
6977,구일우성아파트,116000147,17238,37.4887147629,126.8762607392
6978,디지털단지입구,116000148,17239,37.486627391999995,126.87672668459999
6979,구로보건소,116000149,17240,37.5001805833,126.8891546408
