노선ID,노선명,순번,구간ID,정류소ID,ARS-ID,정류소명,X좌표,Y좌표
100100320,6647,51,115700441,115000191,16288,개화산역,126.8060894,37.57260845
100100320,6647,52,115700442,115000070,16167,개화파출소,126.8024554,37.57509909
100100320,6647,53,115700844,115000072,16169,개화검문소,126.8000836,37.5785305
100100320,6647,54,115701408,115000300,16413,개화동상사마을종점,126.8017961,37.58870256
100100320,6647,55,115700937,115000075,16172,상사마을,126.7983534,37.5820346
100100320,6647,56,115700969,115000320,16434,개화역광역환승센터,126.7984749,37.57866422
115000005,6648,1,0,115000037,16133,방화도시7단지.국립국어원,126.8133013,37.57904355
115000005,6648,2,115702489,115000035,16131,방화역,126.8125008,37.57687894
115000005,6648,3,115702490,115000033,16129,한서고등학교.보람아파트,126.8115176,37.57480954
115000005,6648,4,115702491,115000186,16283,방화동동부센트레빌아파트,126.8138666,37.5733873
115000005,6648,5,115702492,115000318,16432,신방화사거리,126.8166361,37.57276578
115000005,6648,6,115700473,115000209,16306,서울항공비즈니스고등학교,126.8165339,37.56895734
115000005,6648,7,115705575,115000897,16394,신방화역5번출구,126.8184272,37.56745731
115000005,6648,8,115705734,115000912,16395,마곡엠밸리6.7단지.마곡중학교,126.8219241,37.5671765
115000005,6648,9,115705735,115000898,16396,마곡나루역,126.8259403,37.56688423
115000005,6648,10,115702475,115000900,16397,마곡역,126.8271496,37.56160535
115000005,6648,11,115702509,115000121,16218,발산역.우장산힐스테이트,126.8375358,37.55675518
115000005,6648,12,115700529,115000119,16216,명덕고등학교.웰튼병원,126.8364333,37.55327898
115000005,6648,13,115700530,115000117,16214,우장산역,126.8362492,37.54980301
115000005,6648,14,115701582,115000114,16211,화곡중고등학교,126.8362466,37.54717888
115000005,6648,15,115700115,115000113,16210,대원시장,126.8373694,37.54455648
115000005,6648,16,115700116,115000111,16208,화곡역,126.8389672,37.5429789
115000005,6648,17,115702032,115000108,16205,화곡역.현대주유소,126.8410245,37.54068839
115000005,6648,18,115701109,115000105,16202,화원중학교,126.8404359,37.53787896
115000005,6648,19,115700713,115000103,16200,가로공원.나누리병원,126.8363025,37.53713482
115000005,6648,20,115700714,114000237,15341,가로공원공영주차장,126.8331269,37.53668023
115000005,6648,21,114700616,114000239,15343,국민은행신월동지점,126.8296142,37.53617059
115000005,6648,22,114700617,114000230,15334,신월3동주민센터.신월3동우체국,126.8289097,37.53469936
115000005,6648,23,114701505,114000432,15358,양서중학교,126.8302392,37.53279449
115000005,6648,24,114701506,114000402,15414,보람쉬움아파트,126.8355915,37.529849
115000005,6648,25,114701177,115000232,16329,강서한방병원,126.8393326,37.53007559
115000005,6648,26,115701867,115000092,16189,화곡동유림아파트,126.8442497,37.53036894
115000005,6648,27,115702033,115000089,16186,KT강서지사,126.8476194,37.53001183
115000005,6648,28,115700977,114000206,15310,양강중학교,126.8503307,37.5248367
115000005,6648,29,114701587,114000147,15250,신정네거리역,126.853512,37.52105331
115000005,6648,30,114700258,114000396,15119,경서농협,126.8562906,37.52137635
115000005,6648,31,114700259,114000144,15247,우리은행신정동지점,126.8592969,37.52170562
115000005,6648,32,114700260,114000139,15242,신정1동우체국,126.8616003,37.52196229
115000005,6648,33,114700468,114000165,15268,서울남부지방법원.서울남부지방검찰청,126.8632889,37.52216754
115000005,6648,34,114700580,114000156,15259,서울남부지방법원.서울남부지방검찰청,126.865623,37.52177416
115000005,6648,35,114700565,114000153,15256,양천구청.양천보건소,126.8662113,37.51807532
115000005,6648,36,114700620,114000091,15194,양천구청,126.8663727,37.51639522
115000005,6648,37,114701276,114000090,15193,양천공원,126.8695061,37.51795439
115000005,6648,38,114700572,114000166,15269,목동중학교,126.8702052,37.51922603
115000005,6648,39,114700573,114000154,15257,목동8단지,126.868455,37.52016573
115000005,6648,40,114701000,114000152,15255,목동8단지지하도,126.8670705,37.51957944
115000005,6648,41,114700602,114000176,15279,서울남부지방법원.서울남부지방검찰청,126.864167,37.52241884
115000005,6648,42,114700767,114000174,15277,신정1동우체국,126.8614275,37.52208565
115000005,6648,43,114700271,114000168,15271,우리은행신정동지점,126.8585982,37.52176512
115000005,6648,44,114700272,114000180,15283,신정4동경서농협,126.8550935,37.52136958
115000005,6648,45,114700273,114000177,15280,신정네거리역,126.8534488,37.52118312
115000005,6648,46,114701281,114000179,15282,제일여성병원,126.8517405,37.52258276
115000005,6648,47,114701282,114000185,15288,양강중학교,126.8506162,37.5246185
115000005,6648,48,114701291,115000091,16188,화곡동유림아파트,126.8444616,37.53044913
115000005,6648,49,115701866,115000231,16328,강서한방병원,126.8390322,37.53011858
115000005,6648,50,115701845,114000403,15415,보람쉬움아파트.신영시장,126.8352433,37.52988679
115000005,6648,51,114701284,114000229,15333,신월1동주민센터.신월보건지소,126.8310475,37.53197687
115000005,6648,52,114700333,114000231,15335,서부여성발전센타,126.8288788,37.5351069
115000005,6648,53,114701285,114000233,15337,국민은행신월동지점,126.8288672,37.53587463
115000005,6648,54,114701286,114000232,15336,가로공원공영주차장.신영시장,126.8328195,37.53645593
115000005,6648,55,114700631,115000102,16199,가로공원.나누리병원,126.8364182,37.53697419
115000005,6648,56,115705961,115000925,16100,화원중학교,126.8408714,37.53786167
115000005,6648,57,115705962,115000109,16206,화곡역,126.8410405,37.54091445
115000005,6648,58,115700500,115000110,16207,화곡역1번출구,126.8396027,37.54254965
115000005,6648,59,115700501,115000112,16209,대원시장,126.8381378,37.5440071
115000005,6648,60,115700123,115000646,16212,화곡중고등학교,126.8364223,37.54719025
115000005,6648,61,115700124,115000116,16213,우장산역,126.8364266,37.54924083
115000005,6648,62,115700503,115000118,16215,명덕고등학교.웰튼병원,126.8365618,37.55314775
115000005,6648,63,115700504,115000120,16217,발산역.우장산힐스테이트,126.8374796,37.55606797
115000005,6648,64,115702150,115000315,16429,발산역9번출구,126.8366801,37.55879709
115000005,6648,65,115706007,115000933,16400,마곡동로사거리,126.8299892,37.55947204
115000005,6648,66,115706010,115000901,16398,마곡역,126.827236,37.56152638
115000005,6648,67,115705577,115000899,16399,마곡나루역1번출구,126.8261996,37.56698558
115000005,6648,68,115705578,115000644,16702,마곡엠밸리7단지.712동,126.8241522,37.5671642
115000005,6648,69,115701974,115000643,16703,신방화역4번출구.마곡중학교,126.817317,37.56760032
115000005,6648,70,115702047,115000208,16305,서울항공비즈니스고등학교,126.8167617,37.56935725
115000005,6648,71,115702163,115000187,16284,방화동동부센트레빌아파트,126.8141952,37.57345311
115000005,6648,72,115702049,115000032,16128,한서고등학교.보람아파트,126.811668,37.57479101
115000005,6648,73,115700462,115000034,16130,방화역,126.8125546,37.57670839
115000005,6648,74,115705549,115000036,16132,방화3동주민센터.국립국어원,126.813441,37.57910184
114000001,6649,1,0,116000361,17834,신도림역,126.8897058,37.5107402
114000001,6649,2,116701118,118000001,19001,문래동남성아파트,126.8936556,37.51169598
114000001,6649,3,118701161,118000102,19187,도림마을금고,126.9001201,37.50828412
114000001,6649,4,118700769,118000233,19324,우성5차아파트,126.9029881,37.50733991
114000001,6649,5,118700886,118000276,19367,크라운사거리,126.9053379,37.50836296
114000001,6649,6,118705819,118000313,19404,신길3동주민센터,126.9063534,37.50714831
114000001,6649,7,118700894,118000298,19389,코끼리유통,126.9071082,37.50584283
114000001,6649,8,118700895,118000315,19406,SG메디피움,126.9053264,37.5051862
114000001,6649,9,118700896,118000150,19235,성락교회,126.9027763,37.50471028
114000001,6649,10,118701100,118000101,19186,도림마을금고,126.9003146,37.50823823
114000001,6649,11,118700897,118000002,19002,문래동남성아파트,126.8922522,37.51116922
114000001,6649,12,118701164,116900130,17947,신도림역,126.8899493,37.51064077
114000001,6649,13,116701119,116900218,17949,동아1차아파트102동,126.884134,37.51074068
114000001,6649,14,116701120,116000607,17755,성락교회크리스천선교센터,126.8817538,37.50900636
114000001,6649,15,116702265,116000292,17754,알뜰슈퍼(가상),126.879917,37.5084022
114000001,6649,16,116702266,116000346,17819,세븐일레븐(가상),126.8785319,37.50926706
114000001,6649,17,116702267,116000352,17825,하나마트(가상),126.8795487,37.51045764
114000001,6649,18,116702268,116000354,17827,진흥슈퍼(가상),126.8804196,37.51147679
114000001,6649,19,116702269,116000357,17830,신도림자동차학원(가상),126.8815436,37.51231105
114000001,6649,20,116702270,116000196,17291,신도림생활체육관.우성3차아파트,126.8832009,37.51318894
114000001,6649,21,116702271,116000197,17292,우성3차아파트,126.8858431,37.51271443
114000001,6649,22,116702272,116000602,17413,신도림역(가상),126.8898411,37.51060889
100100322,6654,1,0,118900104,19880,해군회관,126.9162108,37.50360977
100100322,6654,2,118705838,118000601,19336,바다마을아파트,126.9160656,37.50295203
100100322,6654,3,118705839,118000598,19251,레미안에스티움북문,126.9162306,37.50219849
100100322,6654,4,118705823,118000576,19291,영진시장,126.9153049,37.49999062
100100322,6654,5,118705809,118000597,19304,래미안에스티움,126.9128846,37.50004312
100100322,6654,6,118705810,118000577,19289,신풍역,126.9107123,37.50009025
100100322,6654,7,118705824,118000157,19242,신길5동주민센터,126.9054897,37.50063323
100100322,6654,8,118700146,118900181,19875,대영중고,126.9038084,37.50322053
100100322,6654,9,118705616,118000492,19827,대영중.고후문,126.9048028,37.50487461
100100322,6654,10,118705831,118000599,19252,신길3동주민센터,126.9063473,37.5073461
100100322,6654,11,118705832,118000151,19236,도림동자치회관,126.9076099,37.50938161
100100322,6654,12,118701121,118000155,19240,영등포농협.신길2동새마을금고,126.9122044,37.51099847
100100322,6654,13,118700426,118000143,19228,대신시장,126.9163877,37.51189062
100100322,6654,14,118700675,118000140,19225,신길역,126.9169861,37.51672087
100100322,6654,15,118701706,118000076,19161,전경련회관,126.9187626,37.52201626
100100322,6654,16,118701856,118000007,19007,여의도환승센터,126.9242246,37.52541233
100100322,6654,17,118700793,118000198,19283,유진투자증권.파이낸셜뉴스신문,126.9276778,37.52502438
100100322,6654,18,118700625,118000073,19158,한국거래소.구증권선물거래소,126.9271089,37.52363164
100100322,6654,19,118700758,118000203,19290,여의도지하차도입구,126.9230405,37.52308105
100100322,6654,20,118701892,118000067,19152,여의도공원,126.9204037,37.52350726
100100322,6654,21,118700889,118000194,19279,신길역,126.9149792,37.51853996
100100322,6654,22,118700115,118000563,19300,신길역1호선,126.9167792,37.51679827
100100322,6654,23,118700116,118000144,19229,대윤병원,126.9180816,37.51461608
100100322,6654,24,118700736,118000145,19230,대신시장,126.9162268,37.51197487
100100322,6654,25,118700429,118000146,19231,영등포농협.신길2동새마을금고,126.9134446,37.51137407
100100322,6654,26,118700890,118000240,19331,영등포역후문,126.9078872,37.51461181
100100322,6654,27,118700891,118000314,19405,꼬추말,126.9061333,37.51186643
100100322,6654,28,118700892,118000244,19335,영등포동.영등포푸르지오아파트,126.9045503,37.50982973
100100322,6654,29,118700893,118000313,19404,신길3동주민센터,126.9063534,37.50714831
100100322,6654,30,118700894,118000298,19389,코끼리유통,126.9071082,37.50584283
100100322,6654,31,118700895,118000315,19406,SG메디피움,126.9053264,37.5051862
100100322,6654,32,118705828,118900131,19774,대영초중고,126.9041305,37.502521
100100322,6654,33,118705606,118000158,19243,신길5동주민센터,126.9050234,37.50109398
100100322,6654,34,118705607,118000579,19219,신풍역,126.9080234,37.50010264
100100322,6654,35,118700517,118000271,19628,래미안에스티움,126.9137229,37.49998664
100100322,6654,36,118705829,118000600,19353,레미안에스티움북문,126.9163898,37.50216906
100100322,6654,37,118705840,118000602,19338,바다마을아파트,126.9162113,37.50291511
100100322,6654,38,118705841,118900101,19888,해군회관,126.9163325,37.50374052
100100329,6657,1,0,114000395,15718,양천공영차고지,126.837627,37.508523
100100329,6657,2,114701163,114000216,15320,신정현대아파트,126.841737,37.508718
100100329,6657,3,114700541,114000126,15229,양천고등학교,126.845592,37.51004162
100100329,6657,4,114700516,114000124,15227,정랑고개.양천벤처타운,126.8503441,37.51164608
100100329,6657,5,114700517,114000123,15226,신트리아파트,126.854447,37.51306086
100100329,6657,6,114700670,114000130,15233,양명초교.신서중,126.8556394,37.51428689
100100329,6657,7,114700476,114000426,15232,신정1동주민센터,126.8542799,37.51717596
100100329,6657,8,114700477,114000148,15251,신정네거리역,126.8533369,37.51925457
100100329,6657,9,114700671,114000179,15282,제일여성병원,126.8517405,37.52258276
100100329,6657,10,114701282,114000185,15288,양강중학교,126.8506162,37.5246185
100100329,6657,11,114700495,115000094,16191,까치산역2번출구,126.8469324,37.53151918
100100329,6657,12,115700705,115000109,16206,화곡역,126.8410405,37.54091445
100100329,6657,13,115700500,115000110,16207,화곡역1번출구,126.8396027,37.54254965
100100329,6657,14,115700501,115000112,16209,대원시장,126.8381378,37.5440071
100100329,6657,15,115700123,115000646,16212,화곡중고등학교,126.8364223,37.54719025
100100329,6657,16,115700124,115000116,16213,우장산역,126.8364266,37.54924083
100100329,6657,17,115700503,115000118,16215,명덕고등학교.웰튼병원,126.8365618,37.55314775
100100329,6657,18,115700504,115000120,16217,발산역.우장산힐스테이트,126.8374796,37.55606797
100100329,6657,19,115700505,115000123,16220,발산역3번출구,126.8388364,37.56019517
100100329,6657,20,115700506,115000125,16222,서울호서전문학교.등촌주공3단지아파트,126.8396842,37.56275838
100100329,6657,21,115700507,115000126,16223,KT가양지사,126.8402322,37.5644611
100100329,6657,22,115700780,115000128,16225,양천향교역.휴먼빌아파트,126.8414686,37.5689907
100100329,6657,23,115700781,115000130,16227,가양한강타운아파트,126.8433032,37.57044943
100100329,6657,24,115700782,115000132,16229,가양2단지성지아파트.동양고등학교,126.8464358,37.56960065
100100329,6657,25,115700783,115000134,16231,한보구암마을아파트,126.8487893,37.5688641
100100329,6657,26,115701358,115000233,16330,강서한강자이아파트,126.850101,37.56639041
100100329,6657,27,115701410,115000169,16266,강서한강자이아파트,126.8478594,37.56500107
100100329,6657,28,115700523,115000170,16267,가양동CJ주식회사,126.845024,37.566506
100100329,6657,29,115701468,115000212,16309,양천향교역,126.8408125,37.56684038
100100329,6657,30,115701469,115000127,16224,KT가양지사,126.8401991,37.56486612
100100329,6657,31,115701470,115000124,16221,서울호서전문학교.등촌주공3단지아파트,126.8395484,37.56283903
100100329,6657,32,115700832,115000122,16219,발산역2번출구,126.8386069,37.56002385
100100329,6657,33,115700776,115000121,16218,발산역.우장산힐스테이트,126.8375358,37.55675518
100100329,6657,34,115700529,115000119,16216,명덕고등학교.웰튼병원,126.8364333,37.55327898
100100329,6657,35,115700530,115000117,16214,우장산역,126.8362492,37.54980301
100100329,6657,36,115701582,115000114,16211,화곡중고등학교,126.8362466,37.54717888
100100329,6657,37,115700115,115000113,16210,대원시장,126.8373694,37.54455648
100100329,6657,38,115700116,115000111,16208,화곡역,126.8389672,37.5429789
100100329,6657,39,115702032,115000108,16205,화곡역.현대주유소,126.8410245,37.54068839
100100329,6657,40,115700976,115000095,16192,까치산역4번출구,126.8463006,37.53227857
100100329,6657,41,115700708,115000089,16186,KT강서지사,126.8476194,37.53001183
100100329,6657,42,115700977,114000206,15310,양강중학교,126.8503307,37.5248367
100100329,6657,43,114700481,114000121,15224,신월2동우체국,126.8512698,37.52304659
100100329,6657,44,114700672,114000199,15303,신정네거리역,126.8528855,37.51987154
100100329,6657,45,114700483,114000198,15302,신정1동주민센터,126.853908,37.51759773
100100329,6657,46,114700484,114000204,15308,남명초교.신정3동주민센터,126.8550768,37.51512429
100100329,6657,47,114700663,114000200,15304,신트리아파트,126.8540512,37.5130497
100100329,6657,48,114700512,114000201,15305,정랑고개.양천벤처타운,126.8498784,37.51161499
100100329,6657,49,114700513,114000205,15309,금옥중.금옥여고.백암고등학교,126.8445993,37.50982255
100100329,6657,50,114700568,114000257,15362,트럭터미널주유소앞,126.8420628,37.50891061
100100329,6657,51,114701526,114000267,15373,양천공영차고지,126.8376099,37.50860628
100100436,670,1,0,116000195,17290,온수동종점,126.8213834,37.49193937
100100436,670,2,116700550,116000099,17185,온수역,126.824709,37.492961
100100436,670,3,116700500,116000097,17183,우신고등학교,126.83045,37.4931768
100100436,670,4,116700501,116000095,17181,구로청소년문화의집,126.8334175,37.49319877
100100436,670,5,116702087,116000093,17179,연세중앙교회,126.8354212,37.49321968
100100436,670,6,116702088,116000087,17173,씨티월드,126.8404204,37.49444982
100100436,670,7,116701415,116000085,17171,오류동역,126.8431909,37.49564322
100100436,670,8,116700459,116000083,17169,오류1동주민센터,126.8460799,37.49691902
100100436,670,9,116700460,116000012,17012,경인중학교.개봉사거리,126.8551322,37.49716526
100100436,670,10,116700461,116000010,17010,개봉역.한마을아파트,126.8620549,37.49645422
100100436,670,11,116700462,116000008,17008,동양미래대학.구로성심병원,126.867027,37.49936179
100100436,670,12,116700463,116000006,17006,구일역.제일제당.롯데마트,126.8744296,37.4996335
100100436,670,13,116700464,116000004,17004,신도림동.구로역,126.8832118,37.50535729
100100436,670,14,116700465,116000002,17002,신도림역,126.888472,37.50909986
100100436,670,15,116700466,118000001,19001,문래동남성아파트,126.8936556,37.51169598
100100436,670,16,118700352,118000003,19003,남부지방법원등기국.구로세무서(에이스하이테크시티),126.9021836,37.51479335
100100436,670,17,118700546,118000027,19112,경방타임스퀘어.신세계백화점,126.9061909,37.51749191
100100436,670,18,118701005,118000034,19119,김안과병원,126.9028155,37.52034699
100100436,670,19,118700548,118000530,19437,영등포청과시장,126.9016553,37.52250707
100100436,670,20,118701006,118000542,19439,서울시립청소년성문화센터,126.9024047,37.52476448
100100436,670,21,118701007,118000543,19451,빅마켓영등포점,126.9037693,37.52809174
100100436,670,22,118700551,118000539,19453,영등포농협당산역지점,126.904806,37.53070786
100100436,670,23,118700552,118000090,19175,당산역삼성래미안아파트,126.9035609,37.53316063
100100436,670,24,118700479,118000087,19172,당산역,126.9006883,37.53454919
100100436,670,25,118700553,118000131,19216,양평한신아파트.선유도공원입구,126.8950907,37.54167297
100100436,670,26,118700454,118000130,19215,영등포아리수정수센터,126.8835473,37.54771645
100100436,670,27,118700568,115000148,16245,염창동아3차아파트.나이아가라호텔,126.8776023,37.54905644
100100436,670,28,115700547,115000150,16247,염창동새마을금고,126.8733041,37.55020153
100100436,670,29,115700548,115000152,16249,염창동한마음.관음삼성아파트,126.8696521,37.55298935
100100436,670,30,115700549,115000155,16252,금호.한솔아파트,126.8654226,37.5553982
100100436,670,31,115700550,115000157,16254,블루나인비지니스센터.이마트,126.863882,37.55646622
100100436,670,32,115700577,115000158,16255,이마트.강서소방서,126.8617152,37.55760323
100100436,670,33,115700578,115000161,16258,가양역.현대아파트,126.8565633,37.5603875
100100436,670,34,115700553,113000180,14271,월드컵파크7단지,126.8783245,37.58126463
100100436,670,35,113700615,113000197,14291,상암고등학교,126.8841642,37.58189711
100100436,670,36,113700564,113000195,14289,월드컵파크5단지,126.8866216,37.58044677
100100436,670,37,113701005,113000480,14294,월드컵파크4단지,126.890001,37.57850943
100100436,670,38,113701006,113000469,14361,상암동주민센터앞,126.8938256,37.57852854
100100436,670,39,113700638,113000450,14359,공항철도디지털미디어시티역,126.8982003,37.57704931
100100436,670,40,113700639,113000202,14296,디지털미디어시티역2번출구,126.8996219,37.57500363
100100436,670,41,113700640,113000073,14164,상암휴먼시아아파트,126.8960528,37.57505256
100100436,670,42,113700641,113000028,14118,월드컵파크2단지.에스플렉스센터,126.8903573,37.57529489
100100436,670,43,113701008,113000017,14107,월드컵파크3단지.난지천공원,126.8880391,37.57329347
100100436,670,44,113701346,113000019,14109,서부면허시험장,126.8803428,37.57778767
100100436,670,45,113700643,115000160,16257,가양역.현대프린스텔,126.856433,37.56031655
100100436,670,46,115700575,115000159,16256,강서소방서.이마트.증미역,126.8618472,37.55737666
100100436,670,47,115700576,115000156,16253,블루나인비지니스센터.이마트,126.8638112,37.55632456
100100436,670,48,115700556,115000154,16251,태영.삼성한사랑아파트,126.86553,37.55512205
100100436,670,49,115701963,115000587,16855,태영송화아파트,126.8675615,37.55394252
100100436,670,50,115700558,115000153,16250,염창동관음삼성아파트,126.8694176,37.55298095
100100436,670,51,115701964,115000151,16248,염창동새마을금고,126.8728808,37.55025681
100100436,670,52,115701965,115000149,16246,염창동리버파크호텔,126.877717,37.54889341
100100436,670,53,115700561,118000132,19217,안양천입구,126.8845902,37.54695938
100100436,670,54,118701857,118000133,19218,양평동한솔아파트,126.8904358,37.54402414
100100436,670,55,118701858,118000129,19214,양평한신아파트.선유도공원입구,126.894684,37.541699
100100436,670,56,118700958,118000089,19174,당산역삼성래미안아파트,126.903448,37.53306955
100100436,670,57,118701010,118000538,19452,상아아파트,126.9044151,37.53007777
100100436,670,58,118701437,118000540,19450,한강아파트,126.9035134,37.5277162
100100436,670,59,118700558,118000541,19438,서울시립청소년성문화센터,126.9023962,37.52513037
100100436,670,60,118700559,118000546,19436,영등포청과시장,126.901877,37.52365644
100100436,670,61,118701013,118000537,19435,당산신동아파밀리에,126.9009205,37.51997433
100100436,670,62,118700561,118000536,19434,타임스퀘어,126.9042739,37.5181465
100100436,670,63,118701014,118000465,19821,경방타임스퀘어.신세계백화점,126.9060874,37.51734983
100100436,670,64,118700563,118000004,19004,남부지방법원등기국.구로세무서(에이스하이테크시티),126.9008338,37.51445179
100100436,670,65,118700564,118000002,19002,문래동남성아파트,126.8922522,37.51116922
100100436,670,66,118700351,116000001,17001,신도림역,126.8894134,37.50976462
100100436,670,67,116700441,116000003,17003,신도림동.구로역,126.883933,37.5060444
100100436,670,68,116700513,116000005,17005,구일역.중앙유통상가.롯데마트,126.8745605,37.49985595
100100436,670,69,116700443,116000007,17007,동양미래대학.구로성심병원,126.8680008,37.4996658
100100436,670,70,116700444,116000009,17009,개봉역.영화아파트,126.860608,37.49682045
100100436,670,71,116700555,116000011,17011,경인중학교.개봉사거리,126.8555223,37.49734297
100100436,670,72,116700446,116000084,17170,오류1동주민센터,126.844694,37.49646528
100100436,670,73,116700398,116000086,17172,오류동역,126.8425739,37.49554832
100100436,670,74,116700447,116000088,17174,신오류주유소,126.8394944,37.49422081
100100436,670,75,116700448,116000156,17248,연세중앙교회,126.835982,37.49326527
100100436,670,76,116700449,116000094,17180,구로청소년문화의집,126.8334079,37.49323969
100100436,670,77,116700450,116000096,17182,우신고등학교,126.8307796,37.4932205
100100436,670,78,116700525,116000098,17184,온수역,126.8237946,37.49277793
100100436,670,79,116702116,116000194,17289,온수동종점,126.8213105,37.49153976
100100567,6701,1,0,129000083,92641,인천공항T1-1층,126.4513856,37.44851859
100100567,6701,2,129700346,274109998,35999,공항입국장진입1(경유),126.4496052,37.4451862
100100567,6701,3,274702020,161000612,92702,인천공항T2-B1층,126.4294311,37.4713743
100100567,6701,4,161703716,161000333,92652,공항입구JC,126.5087229,37.505653
100100567,6701,5,161700193,161000381,92630,영종대교,126.5421061,37.52136071
100100567,6701,6,161702508,168000693,90618,북인천IC,126.6065502,37.55255177
100100567,6701,7,168701142,168011112,42748,신공항TG(가상),126.6562002,37.5365765
100100567,6701,8,168701148,167010605,41996,노오지JC(가상),126.7493125,37.55495158
100100567,6701,9,167701944,167010603,41998,김포공항IC(가상),126.7498066,37.55610602
100100567,6701,10,167700956,129000110,35679,난지도하수처리장(가상),126.8489676,37.58432434
100100567,6701,11,129700200,113000464,14861,난지한강공원(가상),126.8732201,37.57036228
100100567,6701,12,113702407,113000427,14831,홍은IC(가상),126.884573,37.56378013
100100567,6701,13,113702439,112000419,13948,연희동(가상),126.9230624,37.56634357
100100567,6701,14,112702244,101000275,2643,코리아나호텔,126.9769067,37.56842737
100100567,6701,15,101702113,101000279,2699,서울플라자호텔,126.9778988,37.56415853
100100567,6701,16,101702032,101000298,2640,웨스틴조선호텔,126.9796504,37.56425329
100100567,6701,17,101701367,101000277,2639,롯데호텔,126.9803033,37.56591738
100100567,6701,18,101702391,101000042,2141,해운센터.롯데영프라자,126.9816643,37.56285871
100100567,6701,19,101702392,101900006,2507,프레스센터,126.9772623,37.56735756
100100567,6701,20,101702121,101000275,2643,코리아나호텔,126.9769067,37.56842737
100100567,6701,21,101702122,101000276,2649,서소문KAL빌딩,126.9746732,37.56338214
100100567,6701,22,101702123,113000004,14004,공덕역,126.951203,37.54457348
100100567,6701,23,113700037,113000383,14803,마포역,126.9471977,37.54066305
100100567,6701,24,113702463,113000481,14664,서강대교북단(가상),126.928602,37.543823
100100567,6701,25,113702469,113000482,14665,양화대교북단(가상),126.9079735,37.54718459
100100567,6701,26,113702475,113000429,14830,성산대교북단(가상),126.8913344,37.56014571
100100567,6701,27,113702454,113000465,14854,난지한강공원(가상),126.8733747,37.57055672
100100567,6701,28,113702455,129000111,35678,난지도하수처리장(가상),126.8490914,37.584527
100100567,6701,29,129700292,167010602,41999,김포공항IC(가상),126.7494373,37.55486173
100100567,6701,30,167701637,167010604,41997,노오지JC(가상),126.7497278,37.5559797
100100567,6701,31,167701643,168011111,42994,신공항TG(가상),126.6365487,37.55703553
100100567,6701,32,168700486,168000692,90617,북인천IC,126.6064445,37.55285176
100100567,6701,33,168700792,161010557,92644,영종대교(가상),126.541634,37.52179043
100100567,6701,34,161702472,161000332,92606,공항입구JC,126.5083067,37.5061658
100100567,6701,35,161703725,161000611,92701,인천공항T2-3층,126.4357169,37.47030666
100100567,6701,36,161703721,129000083,92641,인천공항T1-1층,126.4513856,37.44851859
100100567,6701,37,129700265,129000084,92643,인하국제의료센터,126.463493,37.43922429
100100573,6702,1,0,129000083,92641,인천공항T1-1층,126.4513856,37.44851859
100100573,6702,2,129700346,274109998,35999,공항입국장진입1(경유),126.4496052,37.4451862
100100573,6702,3,274702020,161000612,92702,인천공항T2-B1층,126.4294311,37.4713743
100100573,6702,4,161703716,161000333,92652,공항입구JC,126.5087229,37.505653
100100573,6702,5,161700193,161000381,92630,영종대교,126.5421061,37.52136071
100100573,6702,6,161702508,168000693,90618,북인천IC,126.6065502,37.55255177
100100573,6702,7,168701142,168011112,42748,신공항TG(가상),126.6562002,37.5365765
100100573,6702,8,168701148,167010605,41996,노오지JC(가상),126.7493125,37.55495158
100100573,6702,9,167701944,167010603,41998,김포공항IC(가상),126.7498066,37.55610602
100100573,6702,10,167700956,129000110,35679,난지도하수처리장(가상),126.8489676,37.58432434
100100573,6702,11,129700200,113000464,14861,난지한강공원(가상),126.8732201,37.57036228
100100573,6702,12,113702589,113000463,14768,성산대교북단(가상),126.8932126,37.55804562
100100573,6702,13,113702603,113000484,14995,양화대교북단(가상),126.9062173,37.54781093
100100573,6702,14,113702609,113000483,14998,서강대교북단(가상),126.9281612,37.5432224
100100573,6702,15,113702779,113000497,19600,마포대교(가상),126.9408969,37.53727511
100100573,6702,16,113702874,113000001,14001,마포역,126.9478814,37.54096966
100100573,6702,17,113702195,113000003,14003,공덕역,126.950774,37.54366652
100100573,6702,18,113702661,101000268,2695,라마다.스위트호텔,126.9721143,37.56063315
100100573,6702,19,101702289,101900012,2505,서울역,126.9715279,37.55823923
100100573,6702,20,101702290,101000270,2693,밀레니엄힐튼호텔,126.9759643,37.55546689
100100573,6702,21,101702060,102000272,3680,그랜드하얏트호텔,126.9973662,37.53981455
100100573,6702,22,102701391,101000094,2196,약수역7번출구.약수동주민센터,127.0092201,37.55293541
100100573,6702,23,101702476,101000097,2201,장충체육관앞,127.0077112,37.55840272
100100573,6702,24,101702477,101000300,2111,써미트호텔,127.0066273,37.56244112
100100573,6702,25,101702291,101000297,2710,더스프라지르서울동대문,127.0073787,37.56452626
100100573,6702,26,101702047,101000296,2711,동대문디자인플라자,127.0094007,37.56814609
100100573,6702,27,101702480,100000399,1901,JW메리어트동대문호텔,127.009484,37.57030336
100100573,6702,28,100701653,101000273,2652,앰배서더호텔,127.002756,37.55977946
100100573,6702,29,101702478,101000098,2202,장충체육관앞,127.007902,37.55808115
100100573,6702,30,101702479,101000271,2692,약수역,127.0099408,37.55377191
100100573,6702,31,101702063,102000272,3680,그랜드하얏트호텔,126.9973662,37.53981455
