,지점명,지점주소
459,GS25 군자역점,서울 광진구 능동로 317
460,GS25 신사타운점,서울 강남구 언주로174길 17 코너
461,GS25 수유기쁨점,서울 강북구 노해로9길 30 1층
462,GS25 역삼충현점,서울 강남구 논현로102길 33
463,GS25 당산현대점,서울 영등포구 국회대로29길 3
464,GS25 잠실제일점,서울 송파구 올림픽로12길 22
465,GS25 서초타운점,서울 서초구 서초대로52길 23
466,GS25 성북동소문점,서울 성북구 동소문로13가길 46
467,GS25 강남아트점,서울 강남구 강남대로102길 40 1층
468,GS25 봉천역점,서울 관악구 남부순환로 1733
469,GS25 강서트레벨점,서울 강서구 양천로57길 9-19
470,GS25 이태원점,서울 용산구 이태원로 185
471,GS25 낙성대동점,서울 관악구 남부순환로244길 14
472,GS25 선릉로즈점,서울 강남구 선릉로90길 16 1층
473,GS25 신림신사점,서울 관악구 난곡로74길 22
474,GS25 위례더샵점,"서울 송파구 위례광장로 270 송파와이즈더샵근린생활시설 1층 118,119호"
475,GS25 도봉신성점,서울 도봉구 도봉로154길 23
476,GS25 상암사보이점,서울 마포구 월드컵북로54길 17 114호
477,GS25 구로동양점,서울 구로구 시흥대로163길 25
478,GS25 DDMC점,서울 마포구 매봉산로 75 1층 107호
479,GS25 구의미가로점,서울 광진구 아차산로51길 41
480,GS25 이태원제일점,서울 용산구 이태원로 235
481,GS25 강서으뜸점,서울 강서구 강서로7길 45
482,GS25 청담센터점,서울 강남구 선릉로158길 9
483,GS25 서초역점,서울 서초구 반포대로 111 1층 일부
484,GS25 뉴모래내제일점,서울 서대문구 수색로2길 8
485,GS25 역삼기쁨점,서울 강남구 테헤란로25길 39
486,GS25 대치에이스점,서울 강남구 삼성로71길 41
487,GS25 연희임광점,서울 서대문구 연희로5길 46
488,GS25 금천중앙점,서울 금천구 시흥대로 406
489,GS25 문래그랜드점,서울 영등포구 선유로9나길 22
490,GS25 반포서래마을점,서울 서초구 동광로43길 51-13 지하1층
491,GS25 상계2단지점,서울 노원구 동일로 1355
492,GS25 동대문패션점,서울 중구 을지로 254 101호
493,GS25 방이삼형점,서울 송파구 백제고분로50길 4
494,GS25 역삼타운점,서울 강남구 언주로69길 7
495,GS25 반포1점,서울 서초구 고무래로8길 9 정환빌딩
496,GS25 목동역점,서울 양천구 목동로 219 104호
497,GS25 신림관천로점,서울 관악구 관천로 107
498,GS25 아현이편한점,서울 서대문구 신촌로35길 10 e편한세상신촌 4단지 119호
499,GS25 용산서빙고점,서울 용산구 서빙고로51길 4
